target,row,column,row_monomial,column_monomial,gram_entry
e5,13,10,f0^2*f1*f2^2,f0^2*f1^3,-7.16409316833382e-07
e5,13,11,f0^2*f1*f2^2,f0^2*f1^2*f2,2.9143730838071876e-05
e5,13,12,f0^2*f1*f2^2,f0^2*f1^2*f3,1.2768417695048043e-05
e5,13,13,f0^2*f1*f2^2,f0^2*f1*f2^2,8.222998875300277e-05
e5,14,0,f0^2*f1*f2*f3,f0^5,1.3466673501912817e-06
e5,14,1,f0^2*f1*f2*f3,f0^4*f1,-1.566362785430894e-05
e5,14,2,f0^2*f1*f2*f3,f0^4*f2,-2.5828749356562747e-05
e5,14,3,f0^2*f1*f2*f3,f0^4*f3,-2.3164140921077755e-05
e5,14,4,f0^2*f1*f2*f3,f0^3*f1^2,1.918315715938796e-06
e5,14,5,f0^2*f1*f2*f3,f0^3*f1*f2,4.1291602667387955e-06
e5,14,6,f0^2*f1*f2*f3,f0^3*f1*f3,7.106839675783772e-06
e5,14,7,f0^2*f1*f2*f3,f0^3*f2^2,6.682187633091208e-06
e5,14,8,f0^2*f1*f2*f3,f0^3*f2*f3,8.239778262562096e-06
e5,14,9,f0^2*f1*f2*f3,f0^3*f3^2,5.294219100349537e-06
e5,14,10,f0^2*f1*f2*f3,f0^2*f1^3,2.2230768578556805e-06
e5,14,11,f0^2*f1*f2*f3,f0^2*f1^2*f2,1.718165246039857e-05
e5,14,12,f0^2*f1*f2*f3,f0^2*f1^2*f3,2.1272742567221846e-05
e5,14,13,f0^2*f1*f2*f3,f0^2*f1*f2^2,2.8105772777493102e-05
e5,14,14,f0^2*f1*f2*f3,f0^2*f1*f2*f3,9.436149270072257e-05
e5,15,0,f0^2*f1*f3^2,f0^5,-1.327659892900277e-06
e5,15,1,f0^2*f1*f3^2,f0^4*f1,2.2518881142274168e-06
e5,15,2,f0^2*f1*f3^2,f0^4*f2,1.0808951216224896e-05
e5,15,3,f0^2*f1*f3^2,f0^4*f3,1.1550018982141023e-05
e5,15,4,f0^2*f1*f3^2,f0^3*f1^2,-3.1132408994921057e-06
e5,15,5,f0^2*f1*f3^2,f0^3*f1*f2,-8.989340859259127e-07
e5,15,6,f0^2*f1*f3^2,f0^3*f1*f3,-2.9619434755122443e-06
e5,15,7,f0^2*f1*f3^2,f0^3*f2^2,-2.2461412460198986e-07
e5,15,8,f0^2*f1*f3^2,f0^3*f2*f3,-7.66105778599681e-07
e5,15,9,f0^2*f1*f3^2,f0^3*f3^2,-2.7430525218654467e-06
e5,15,10,f0^2*f1*f3^2,f0^2*f1^3,-1.0757008821801738e-06
e5,15,11,f0^2*f1*f3^2,f0^2*f1^2*f2,1.2830762441365327e-05
e5,15,12,f0^2*f1*f3^2,f0^2*f1^2*f3,2.5425338868381182e-05
e5,15,13,f0^2*f1*f3^2,f0^2*f1*f2^2,4.6823979037908424e-06
e5,15,14,f0^2*f1*f3^2,f0^2*f1*f2*f3,2.1731454813193555e-05
e5,15,15,f0^2*f1*f3^2,f0^2*f1*f3^2,7.039869316614861e-05
e5,16,0,f0^2*f2^3,f0^5,-3.7046102850471657e-07
e5,16,1,f0^2*f2^3,f0^4*f1,2.8735428092915706e-06
e5,16,2,f0^2*f2^3,f0^4*f2,5.385137989142326e-07
e5,16,3,f0^2*f2^3,f0^4*f3,4.3001184701391845e-06
e5,16,4,f0^2*f2^3,f0^3*f1^2,-2.063978183170768e-07
e5,16,5,f0^2*f2^3,f0^3*f1*f2,-1.79294941342327e-06
e5,16,6,f0^2*f2^3,f0^3*f1*f3,-4.3031619279276546e-07
e5,16,7,f0^2*f2^3,f0^3*f2^2,-6.76518012212176e-06
e5,16,8,f0^2*f2^3,f0^3*f2*f3,-1.7969948577804674e-06
e5,16,9,f0^2*f2^3,f0^3*f3^2,7.794704339400483e-08
e5,16,10,f0^2*f2^3,f0^2*f1^3,-2.007144364734851e-06
e5,16,11,f0^2*f2^3,f0^2*f1^2*f2,9.945937562764948e-06
e5,16,12,f0^2*f2^3,f0^2*f1^2*f3,2.5629320876931314e-06
e5,16,13,f0^2*f2^3,f0^2*f1*f2^2,1.7470722529809712e-05
e5,16,14,f0^2*f2^3,f0^2*f1*f2*f3,-1.7966208010496637e-06
e5,16,15,f0^2*f2^3,f0^2*f1*f3^2,3.555809708180073e-06
e5,16,16,f0^2*f2^3,f0^2*f2^3,3.009334648583149e-05
e5,17,0,f0^2*f2^2*f3,f0^5,3.2864110867636624e-08
e5,17,1,f0^2*f2^2*f3,f0^4*f1,2.4884728993758578e-06
e5,17,2,f0^2*f2^2*f3,f0^4*f2,3.4782448393910007e-06
e5,17,3,f0^2*f2^2*f3,f0^4*f3,1.093501735765804e-06
e5,17,4,f0^2*f2^2*f3,f0^3*f1^2,-2.073091672653694e-06
e5,17,5,f0^2*f2^2*f3,f0^3*f1*f2,1.4426865836210298e-06
e5,17,6,f0^2*f2^2*f3,f0^3*f1*f3,1.4218694254021167e-06
e5,17,7,f0^2*f2^2*f3,f0^3*f2^2,-3.925980217090103e-06
e5,17,8,f0^2*f2^2*f3,f0^3*f2*f3,-3.733604176166649e-06
e5,17,9,f0^2*f2^2*f3,f0^3*f3^2,-2.9764486536369855e-06
e5,17,10,f0^2*f2^2*f3,f0^2*f1^3,-3.6586459350284583e-07
e5,17,11,f0^2*f2^2*f3,f0^2*f1^2*f2,1.7459691770292698e-05
e5,17,12,f0^2*f2^2*f3,f0^2*f1^2*f3,7.301115969546206e-06
e5,17,13,f0^2*f2^2*f3,f0^2*f1*f2^2,1.8976453504352926e-05
e5,17,14,f0^2*f2^2*f3,f0^2*f1*f2*f3,1.9921588722036382e-06
e5,17,15,f0^2*f2^2*f3,f0^2*f1*f3^2,4.630921833646742e-06
e5,17,16,f0^2*f2^2*f3,f0^2*f2^3,3.3321090267000195e-05
e5,17,17,f0^2*f2^2*f3,f0^2*f2^2*f3,9.600272128010348e-05
e5,18,0,f0^2*f2*f3^2,f0^5,6.745839128955345e-07
e5,18,1,f0^2*f2*f3^2,f0^4*f1,-1.5227241672196189e-06
e5,18,2,f0^2*f2*f3^2,f0^4*f2,-4.666844725390229e-06
e5,18,3,f0^2*f2*f3^2,f0^4*f3,2.988634787896794e-06
e5,18,4,f0^2*f2*f3^2,f0^3*f1^2,-1.4848673416138344e-06
e5,18,5,f0^2*f2*f3^2,f0^3*f1*f2,3.2019549317162224e-06
e5,18,6,f0^2*f2*f3^2,f0^3*f1*f3,7.464676116079208e-06
e5,18,7,f0^2*f2*f3^2,f0^3*f2^2,2.0888991471920385e-06
e5,18,8,f0^2*f2*f3^2,f0^3*f2*f3,1.0783583629612493e-05
e5,18,9,f0^2*f2*f3^2,f0^3*f3^2,6.572164161880328e-06
e5,18,10,f0^2*f2*f3^2,f0^2*f1^3,7.04921726668561e-07
e5,18,11,f0^2*f2*f3^2,f0^2*f1^2*f2,9.456399331859959e-06
e5,18,12,f0^2*f2*f3^2,f0^2*f1^2*f3,1.1443819445755472e-05
e5,18,13,f0^2*f2*f3^2,f0^2*f1*f2^2,3.4441100638618166e-06
e5,18,14,f0^2*f2*f3^2,f0^2*f1*f2*f3,1.4888806913310055e-05
e5,18,15,f0^2*f2*f3^2,f0^2*f1*f3^2,2.6534725324161918e-05
e5,18,16,f0^2*f2*f3^2,f0^2*f2^3,1.1487321857958439e-05
e5,18,17,f0^2*f2*f3^2,f0^2*f2^2*f3,5.0764322097927876e-05
e5,18,18,f0^2*f2*f3^2,f0^2*f2*f3^2,8.764306269562453e-05
e5,19,0,f0^2*f3^3,f0^5,3.117783007968876e-07
e5,19,1,f0^2*f3^3,f0^4*f1,3.6660985233789475e-06
e5,19,2,f0^2*f3^3,f0^4*f2,7.33181780713756e-06
e5,19,3,f0^2*f3^3,f0^4*f3,3.437138686974694e-06
e5,19,4,f0^2*f3^3,f0^3*f1^2,-2.3925423480686718e-06
e5,19,5,f0^2*f3^3,f0^3*f1*f2,-2.9717564319957026e-06
e5,19,6,f0^2*f3^3,f0^3*f1*f3,-5.74369531494846e-07
e5,19,7,f0^2*f3^3,f0^3*f2^2,-3.051300672881149e-06
e5,19,8,f0^2*f3^3,f0^3*f2*f3,4.846930681616641e-07
e5,19,9,f0^2*f3^3,f0^3*f3^2,2.1567401022408808e-07
e5,19,10,f0^2*f3^3,f0^2*f1^3,-3.218788964323694e-07
e5,19,11,f0^2*f3^3,f0^2*f1^2*f2,7.67902480501811e-06
e5,19,12,f0^2*f3^3,f0^2*f1^2*f3,5.2147051528408296e-06
e5,19,13,f0^2*f3^3,f0^2*f1*f2^2,2.6995199669659407e-06
e5,19,14,f0^2*f3^3,f0^2*f1*f2*f3,6.33199864884153e-08
e5,19,15,f0^2*f3^3,f0^2*f1*f3^2,2.565535837826985e-05
e5,19,16,f0^2*f3^3,f0^2*f2^3,4.474633875915386e-06
e5,19,17,f0^2*f3^3,f0^2*f2^2*f3,1.0950150584767795e-05
e5,19,18,f0^2*f3^3,f0^2*f2*f3^2,2.2228777255522288e-05
e5,19,19,f0^2*f3^3,f0^2*f3^3,3.12423369409523e-05
e5,20,0,f0*f1^4,f0^5,-2.2419634249245832e-06
e5,20,1,f0*f1^4,f0^4*f1,4.266644993289588e-08
e5,20,2,f0*f1^4,f0^4*f2,1.0265545622207573e-06
e5,20,3,f0*f1^4,f0^4*f3,2.4567253898471345e-09
e5,20,4,f0*f1^4,f0^3*f1^2,-3.4948432012664947e-06
e5,20,5,f0*f1^4,f0^3*f1*f2,-2.094244214913601e-06
e5,20,6,f0*f1^4,f0^3*f1*f3,-3.4401662842961716e-06
e5,20,7,f0*f1^4,f0^3*f2^2,7.542404097850418e-07
e5,20,8,f0*f1^4,f0^3*f2*f3,-9.69965550379935e-07
e5,20,9,f0*f1^4,f0^3*f3^2,-8.892699598262573e-07
e5,20,10,f0*f1^4,f0^2*f1^3,2.2077812196471016e-08
e5,20,11,f0*f1^4,f0^2*f1^2*f2,7.176338168613847e-07
e5,20,12,f0*f1^4,f0^2*f1^2*f3,1.6048988388524742e-07
e5,20,13,f0*f1^4,f0^2*f1*f2^2,1.9860937851003853e-07
e5,20,14,f0*f1^4,f0^2*f1*f2*f3,1.4992177913388687e-08
e5,20,15,f0*f1^4,f0^2*f1*f3^2,1.0448052765360831e-06
e5,20,16,f0*f1^4,f0^2*f2^3,-2.1919834443397072e-07
e5,20,17,f0*f1^4,f0^2*f2^2*f3,-2.7795891064961815e-07
e5,20,18,f0*f1^4,f0^2*f2*f3^2,-7.156879863109528e-07
e5,20,19,f0*f1^4,f0^2*f3^3,3.046970501359507e-08
e5,20,20,f0*f1^4,f0*f1^4,3.695271181616934e-06
e5,21,0,f0*f1^3*f2,f0^5,4.881387599054523e-07
e5,21,1,f0*f1^3*f2,f0^4*f1,-8.779427901120319e-07
e5,21,2,f0*f1^3*f2,f0^4*f2,1.1101796167375507e-06
e5,21,3,f0*f1^3*f2,f0^4*f3,4.238635564092702e-06
e5,21,4,f0*f1^3*f2,f0^3*f1^2,1.4367923177364979e-05
e5,21,5,f0*f1^3*f2,f0^3*f1*f2,1.1145926746249852e-05
e5,21,6,f0*f1^3*f2,f0^3*f1*f3,9.1429138295051e-06
e5,21,7,f0*f1^3*f2,f0^3*f2^2,1.4302814173561434e-06
e5,21,8,f0*f1^3*f2,f0^3*f2*f3,1.6970453190504865e-06
e5,21,9,f0*f1^3*f2,f0^3*f3^2,-3.2571829457240105e-06
e5,21,10,f0*f1^3*f2,f0^2*f1^3,-7.350848837685124e-07
e5,21,11,f0*f1^3*f2,f0^2*f1^2*f2,3.8137810552908286e-06
e5,21,12,f0*f1^3*f2,f0^2*f1^2*f3,7.004790839191453e-06
e5,21,13,f0*f1^3*f2,f0^2*f1*f2^2,-4.265720548365925e-07
e5,21,14,f0*f1^3*f2,f0^2*f1*f2*f3,5.464460334974688e-06
e5,21,15,f0*f1^3*f2,f0^2*f1*f3^2,9.767798595060787e-07
e5,21,16,f0*f1^3*f2,f0^2*f2^3,2.239887121443093e-06
e5,21,17,f0*f1^3*f2,f0^2*f2^2*f3,-1.1171421673108059e-06
e5,21,18,f0*f1^3*f2,f0^2*f2*f3^2,-1.3547891458282492e-06
e5,21,19,f0*f1^3*f2,f0^2*f3^3,-4.746913373471817e-06
e5,21,20,f0*f1^3*f2,f0*f1^4,4.6853346135848757e-07
e5,21,21,f0*f1^3*f2,f0*f1^3*f2,5.265737406228656e-05
e5,22,0,f0*f1^3*f3,f0^5,8.46761723441345e-07
e5,22,1,f0*f1^3*f3,f0^4*f1,2.8352062579000708e-08
e5,22,2,f0*f1^3*f3,f0^4*f2,-3.3065414940056313e-07
e5,22,3,f0*f1^3*f3,f0^4*f3,1.8475318075442855e-06
e5,22,4,f0*f1^3*f3,f0^3*f1^2,7.409697848093192e-06
e5,22,5,f0*f1^3*f3,f0^3*f1*f2,3.141260885746249e-06
e5,22,6,f0*f1^3*f3,f0^3*f1*f3,-1.5759104419183248e-06
e5,22,7,f0*f1^3*f3,f0^3*f2^2,-3.1369704944403433e-06
e5,22,8,f0*f1^3*f3,f0^3*f2*f3,-4.4534157105109566e-06
e5,22,9,f0*f1^3*f3,f0^3*f3^2,2.5810947349520116e-06
e5,22,10,f0*f1^3*f3,f0^2*f1^3,-1.6135739276858784e-06
e5,22,11,f0*f1^3*f3,f0^2*f1^2*f2,-1.6388848325114304e-06
e5,22,12,f0*f1^3*f3,f0^2*f1^2*f3,-1.677092775038913e-07
e5,22,13,f0*f1^3*f3,f0^2*f1*f2^2,-3.3891769002390426e-06
e5,22,14,f0*f1^3*f3,f0^2*f1*f2*f3,-4.4938882047403105e-06
e5,22,15,f0*f1^3*f3,f0^2*f1*f3^2,-1.9518805574663895e-06
e5,22,16,f0*f1^3*f3,f0^2*f2^3,-5.040921473149881e-07
e5,22,17,f0*f1^3*f3,f0^2*f2^2*f3,-2.6161350247441322e-06
e5,22,18,f0*f1^3*f3,f0^2*f2*f3^2,3.85328459683391e-06
e5,22,19,f0*f1^3*f3,f0^2*f3^3,-1.2393375818993304e-06
e5,22,20,f0*f1^3*f3,f0*f1^4,-3.1713705864821177e-06
e5,22,21,f0*f1^3*f3,f0*f1^3*f2,1.412195721550454e-05
e5,22,22,f0*f1^3*f3,f0*f1^3*f3,3.758462890688745e-05
e5,23,0,f0*f1^2*f2^2,f0^5,4.5391826424002596e-08
e5,23,1,f0*f1^2*f2^2,f0^4*f1,-1.2935543608802542e-06
e5,23,2,f0*f1^2*f2^2,f0^4*f2,-2.54290445006434e-06
e5,23,3,f0*f1^2*f2^2,f0^4*f3,2.7723657171354642e-06
e5,23,4,f0*f1^2*f2^2,f0^3*f1^2,9.63830329036553e-06
e5,23,5,f0*f1^2*f2^2,f0^3*f1*f2,3.779825879689244e-05
e5,23,6,f0*f1^2*f2^2,f0^3*f1*f3,1.8003602321773936e-05
e5,23,7,f0*f1^2*f2^2,f0^3*f2^2,2.3420280863497898e-05
e5,23,8,f0*f1^2*f2^2,f0^3*f2*f3,3.260483471356814e-05
e5,23,9,f0*f1^2*f2^2,f0^3*f3^2,6.604512705991626e-06
e5,23,10,f0*f1^2*f2^2,f0^2*f1^3,-1.284413259247359e-06
e5,23,11,f0*f1^2*f2^2,f0^2*f1^2*f2,1.6336685502044782e-06
e5,23,12,f0*f1^2*f2^2,f0^2*f1^2*f3,-2.406092909372753e-06
e5,23,13,f0*f1^2*f2^2,f0^2*f1*f2^2,-2.4460125028251237e-07
e5,23,14,f0*f1^2*f2^2,f0^2*f1*f2*f3,1.1114871447696633e-05
e5,23,15,f0*f1^2*f2^2,f0^2*f1*f3^2,1.2834243585656335e-06
e5,23,16,f0*f1^2*f2^2,f0^2*f2^3,3.768845309088067e-07
e5,23,17,f0*f1^2*f2^2,f0^2*f2^2*f3,6.1810375922913495e-06
e5,23,18,f0*f1^2*f2^2,f0^2*f2*f3^2,3.695145741272338e-06
e5,23,19,f0*f1^2*f2^2,f0^2*f3^3,-3.182526070026048e-06
e5,23,20,f0*f1^2*f2^2,f0*f1^4,-3.012769151606081e-07
e5,23,21,f0*f1^2*f2^2,f0*f1^3*f2,2.6087214676039995e-05
e5,23,22,f0*f1^2*f2^2,f0*f1^3*f3,1.2718241610859603e-05
e5,23,23,f0*f1^2*f2^2,f0*f1^2*f2^2,8.879056548256592e-05
e5,24,0,f0*f1^2*f2*f3,f0^5,2.363619746062096e-07
e5,24,1,f0*f1^2*f2*f3,f0^4*f1,-1.3135454369329407e-07
e5,24,2,f0*f1^2*f2*f3,f0^4*f2,-3.9303897478885175e-07
e5,24,3,f0*f1^2*f2*f3,f0^4*f3,-2.687133458595277e-06
e5,24,4,f0*f1^2*f2*f3,f0^3*f1^2,-7.788345962260615e-06
e5,24,5,f0*f1^2*f2*f3,f0^3*f1*f2,-1.2283925483107004e-05
e5,24,6,f0*f1^2*f2*f3,f0^3*f1*f3,-6.945303851056582e-06
e5,24,7,f0*f1^2*f2*f3,f0^3*f2^2,9.761890788750072e-06
e5,24,8,f0*f1^2*f2*f3,f0^3*f2*f3,1.9733482778592008e-05
e5,24,9,f0*f1^2*f2*f3,f0^3*f3^2,1.3791939112022807e-05
e5,24,10,f0*f1^2*f2*f3,f0^2*f1^3,1.7533329435962832e-06
e5,24,11,f0*f1^2*f2*f3,f0^2*f1^2*f2,7.411254905544032e-06
e5,24,12,f0*f1^2*f2*f3,f0^2*f1^2*f3,1.0320554431348388e-05
e5,24,13,f0*f1^2*f2*f3,f0^2*f1*f2^2,9.666351102047155e-06
e5,24,14,f0*f1^2*f2*f3,f0^2*f1*f2*f3,1.4848948137431154e-05
e5,24,15,f0*f1^2*f2*f3,f0^2*f1*f3^2,7.390928289499884e-06
e5,24,16,f0*f1^2*f2*f3,f0^2*f2^3,-2.25969442173171e-06
e5,24,17,f0*f1^2*f2*f3,f0^2*f2^2*f3,-5.545987281121652e-07
e5,24,18,f0*f1^2*f2*f3,f0^2*f2*f3^2,6.544526467630904e-06
e5,24,19,f0*f1^2*f2*f3,f0^2*f3^3,3.6985480999517905e-06
e5,24,20,f0*f1^2*f2*f3,f0*f1^4,2.042447855563018e-06
e5,24,21,f0*f1^2*f2*f3,f0*f1^3*f2,-2.4674961265337923e-06
e5,24,22,f0*f1^2*f2*f3,f0*f1^3*f3,-1.3243115561548324e-07
e5,24,23,f0*f1^2*f2*f3,f0*f1^2*f2^2,6.743665724734991e-06
e5,24,24,f0*f1^2*f2*f3,f0*f1^2*f2*f3,6.669597319890262e-05
e5,25,0,f0*f1^2*f3^2,f0^5,-1.0468868592744471e-06
e5,25,1,f0*f1^2*f3^2,f0^4*f1,2.9175548842741664e-07
e5,25,2,f0*f1^2*f3^2,f0^4*f2,2.482694404085809e-06
e5,25,3,f0*f1^2*f3^2,f0^4*f3,3.0282887207839917e-06
e5,25,4,f0*f1^2*f3^2,f0^3*f1^2,8.44513265210066e-06
e5,25,5,f0*f1^2*f3^2,f0^3*f1*f2,1.892242698021923e-05
e5,25,6,f0*f1^2*f3^2,f0^3*f1*f3,2.5360000527594584e-05
e5,25,7,f0*f1^2*f3^2,f0^3*f2^2,7.581460243080958e-06
e5,25,8,f0*f1^2*f3^2,f0^3*f2*f3,2.14626305859078e-05
e5,25,9,f0*f1^2*f3^2,f0^3*f3^2,9.447815706285063e-06
e5,25,10,f0*f1^2*f3^2,f0^2*f1^3,-2.543607023772047e-06
e5,25,11,f0*f1^2*f3^2,f0^2*f1^2*f2,-1.0128266458126187e-07
e5,25,12,f0*f1^2*f3^2,f0^2*f1^2*f3,-1.5008404793776942e-06
e5,25,13,f0*f1^2*f3^2,f0^2*f1*f2^2,1.124237411542595e-06
e5,25,14,f0*f1^2*f3^2,f0^2*f1*f2*f3,5.193153523574473e-06
e5,25,15,f0*f1^2*f3^2,f0^2*f1*f3^2,9.609169178465061e-07
e5,25,16,f0*f1^2*f3^2,f0^2*f2^3,-5.722927658735093e-07
e5,25,17,f0*f1^2*f3^2,f0^2*f2^2*f3,3.6545067461412307e-07
e5,25,18,f0*f1^2*f3^2,f0^2*f2*f3^2,3.3161482506217114e-06
e5,25,19,f0*f1^2*f3^2,f0^2*f3^3,-1.6388117770754138e-06
e5,25,20,f0*f1^2*f3^2,f0*f1^4,-5.0491596975534e-07
e5,25,21,f0*f1^2*f3^2,f0*f1^3*f2,1.8784125124120654e-05
e5,25,22,f0*f1^2*f3^2,f0*f1^3*f3,7.058966203369261e-06
e5,25,23,f0*f1^2*f3^2,f0*f1^2*f2^2,2.676721873492615e-05
e5,25,24,f0*f1^2*f3^2,f0*f1^2*f2*f3,3.852708992655429e-06
e5,25,25,f0*f1^2*f3^2,f0*f1^2*f3^2,6.516499864220424e-05
e5,26,0,f0*f1*f2^3,f0^5,4.6819548584600995e-07
e5,26,1,f0*f1*f2^3,f0^4*f1,8.366057667883821e-07
e5,26,2,f0*f1*f2^3,f0^4*f2,1.4079276826391477e-06
e5,26,3,f0*f1*f2^3,f0^4*f3,2.577587588288118e-06
e5,26,4,f0*f1*f2^3,f0^3*f1^2,3.680771108691983e-06
e5,26,5,f0*f1*f2^3,f0^3*f1*f2,6.9741211603702436e-06
e5,26,6,f0*f1*f2^3,f0^3*f1*f3,8.260480265229357e-06
e5,26,7,f0*f1*f2^3,f0^3*f2^2,1.295609772316175e-05
e5,26,8,f0*f1*f2^3,f0^3*f2*f3,7.108292050935883e-06
e5,26,9,f0*f1*f2^3,f0^3*f3^2,2.5736883732918313e-06
e5,26,10,f0*f1*f2^3,f0^2*f1^3,-5.590260710383083e-07
e5,26,11,f0*f1*f2^3,f0^2*f1^2*f2,1.115802429977131e-06
e5,26,12,f0*f1*f2^3,f0^2*f1^2*f3,2.7186568368809317e-06
e5,26,13,f0*f1*f2^3,f0^2*f1*f2^2,-3.576811723428087e-06
e5,26,14,f0*f1*f2^3,f0^2*f1*f2*f3,-3.5870737645015905e-06
e5,26,15,f0*f1*f2^3,f0^2*f1*f3^2,-1.9768259584535127e-06
e5,26,16,f0*f1*f2^3,f0^2*f2^3,1.7109300259330917e-06
e5,26,17,f0*f1*f2^3,f0^2*f2^2*f3,7.231930155331285e-06
e5,26,18,f0*f1*f2^3,f0^2*f2*f3^2,3.8896978484058547e-07
e5,26,19,f0*f1*f2^3,f0^2*f3^3,-1.984707558722795e-06
e5,26,20,f0*f1*f2^3,f0*f1^4,3.2331272832627513e-07
e5,26,21,f0*f1*f2^3,f0*f1^3*f2,1.7416666448121333e-05
e5,26,22,f0*f1*f2^3,f0*f1^3*f3,6.3298087750190355e-06
e5,26,23,f0*f1*f2^3,f0*f1^2*f2^2,2.590352293327933e-05
e5,26,24,f0*f1*f2^3,f0*f1^2*f2*f3,6.353256188330042e-06
e5,26,25,f0*f1*f2^3,f0*f1^2*f3^2,5.558475661878553e-06
e5,26,26,f0*f1*f2^3,f0*f1*f2^3,5.74804905315087e-05
e5,27,0,f0*f1*f2^2*f3,f0^5,-3.8755705950734953e-07
e5,27,1,f0*f1*f2^2*f3,f0^4*f1,-2.264717510727866e-06
e5,27,2,f0*f1*f2^2*f3,f0^4*f2,-7.146684457114722e-07
e5,27,3,f0*f1*f2^2*f3,f0^4*f3,-3.461869281859315e-06
e5,27,4,f0*f1*f2^2*f3,f0^3*f1^2,3.1475890711181594e-06
e5,27,5,f0*f1*f2^2*f3,f0^3*f1*f2,-6.300047269030301e-06
e5,27,6,f0*f1*f2^2*f3,f0^3*f1*f3,1.9264817508312495e-06
e5,27,7,f0*f1*f2^2*f3,f0^3*f2^2,-2.4114994662736016e-05
e5,27,8,f0*f1*f2^2*f3,f0^3*f2*f3,-2.3576744619015064e-05
e5,27,9,f0*f1*f2^2*f3,f0^3*f3^2,8.72007093606738e-07
e5,27,10,f0*f1*f2^2*f3,f0^2*f1^3,-9.942155256217597e-07
e5,27,11,f0*f1*f2^2*f3,f0^2*f1^2*f2,2.6618653454988404e-06
e5,27,12,f0*f1*f2^2*f3,f0^2*f1^2*f3,-2.055752191176601e-06
e5,27,13,f0*f1*f2^2*f3,f0^2*f1*f2^2,4.603425251055884e-06
e5,27,14,f0*f1*f2^2*f3,f0^2*f1*f2*f3,4.721328380233602e-06
e5,27,15,f0*f1*f2^2*f3,f0^2*f1*f3^2,-1.9707667058975005e-06
e5,27,16,f0*f1*f2^2*f3,f0^2*f2^3,6.957843298231963e-06
e5,27,17,f0*f1*f2^2*f3,f0^2*f2^2*f3,1.335281102461776e-05
e5,27,18,f0*f1*f2^2*f3,f0^2*f2*f3^2,4.804823328332866e-06
e5,27,19,f0*f1*f2^2*f3,f0^2*f3^3,1.0120905805997804e-06
e5,27,20,f0*f1*f2^2*f3,f0*f1^4,-4.967402046258697e-07
e5,27,21,f0*f1*f2^2*f3,f0*f1^3*f2,8.031241450592182e-06
e5,27,22,f0*f1*f2^2*f3,f0*f1^3*f3,6.445694991858398e-06
e5,27,23,f0*f1*f2^2*f3,f0*f1^2*f2^2,2.447415259942158e-06
e5,27,24,f0*f1*f2^2*f3,f0*f1^2*f2*f3,-1.3640980257012114e-05
e5,27,25,f0*f1*f2^2*f3,f0*f1^2*f3^2,6.778645301252086e-06
e5,27,26,f0*f1*f2^2*f3,f0*f1*f2^3,2.7036503746098762e-06
e5,27,27,f0*f1*f2^2*f3,f0*f1*f2^2*f3,7.568366473333256e-05
e5,28,0,f0*f1*f2*f3^2,f0^5,-1.35009125514642e-07
e5,28,1,f0*f1*f2*f3^2,f0^4*f1,-1.9451872108550133e-06
e5,28,2,f0*f1*f2*f3^2,f0^4*f2,-1.8868733085624591e-06
e5,28,3,f0*f1*f2*f3^2,f0^4*f3,2.5153772741600377e-07
e5,28,4,f0*f1*f2*f3^2,f0^3*f1^2,9.735338484144385e-08
e5,28,5,f0*f1*f2*f3^2,f0^3*f1*f2,-2.33810022051041e-06
e5,28,6,f0*f1*f2*f3^2,f0^3*f1*f3,-6.96361579162214e-06
e5,28,7,f0*f1*f2*f3^2,f0^3*f2^2,6.339845505659738e-06
e5,28,8,f0*f1*f2*f3^2,f0^3*f2*f3,-1.1041123365874402e-05
e5,28,9,f0*f1*f2*f3^2,f0^3*f3^2,-1.5384079074411536e-05
e5,28,10,f0*f1*f2*f3^2,f0^2*f1^3,8.198127633590712e-07
e5,28,11,f0*f1*f2*f3^2,f0^2*f1^2*f2,7.223979738655649e-06
e5,28,12,f0*f1*f2*f3^2,f0^2*f1^2*f3,1.2075136135071412e-05
e5,28,13,f0*f1*f2*f3^2,f0^2*f1*f2^2,3.0861132581176758e-06
e5,28,14,f0*f1*f2*f3^2,f0^2*f1*f2*f3,9.999903683976793e-06
e5,28,15,f0*f1*f2*f3^2,f0^2*f1*f3^2,1.1114472285812303e-05
e5,28,16,f0*f1*f2*f3^2,f0^2*f2^3,-1.004672038133615e-06
e5,28,17,f0*f1*f2*f3^2,f0^2*f2^2*f3,3.1714287366215984e-06
e5,28,18,f0*f1*f2*f3^2,f0^2*f2*f3^2,9.6117719788037e-06
e5,28,19,f0*f1*f2*f3^2,f0^2*f3^3,3.2740821857963564e-06
e5,28,20,f0*f1*f2*f3^2,f0*f1^4,1.0260024783054794e-06
e5,28,21,f0*f1*f2*f3^2,f0*f1^3*f2,1.0751937780993272e-05
e5,28,22,f0*f1*f2*f3^2,f0*f1^3*f3,5.042535501628081e-06
e5,28,23,f0*f1*f2*f3^2,f0*f1^2*f2^2,5.338616696371899e-06
e5,28,24,f0*f1*f2*f3^2,f0*f1^2*f2*f3,9.504533777703956e-07
e5,28,25,f0*f1*f2*f3^2,f0*f1^2*f3^2,5.768408481679821e-07
e5,28,26,f0*f1*f2*f3^2,f0*f1*f2^3,8.874876217130914e-06
e5,28,27,f0*f1*f2*f3^2,f0*f1*f2^2*f3,2.4292462301160437e-06
e5,28,28,f0*f1*f2*f3^2,f0*f1*f2*f3^2,6.32570961885832e-05
