start_id,root_pass,residual_norm,residual_max_abs,norm_residual,axis_distance,nearest_axis_id,success,status,function_evaluations,f0,f1,f2,f3
1641,True,2.423651445728339e-16,2.220446049250313e-16,0.0,0.8420246737858661,0,True,1,6,-0.06716431733343732,-0.15107388114979925,-0.6454972243679042,0.7456533847873295
1642,True,1.1123893155135927e-16,1.1102230246251565e-16,0.0,0.8804857344718372,3,True,1,6,0.019051254620724448,0.6879709387049828,-0.6123724356957919,-0.38901547166502815
1643,True,3.7238012298709097e-16,2.220446049250313e-16,0.0,0.8420246737858657,2,True,1,6,-0.5130792019879138,0.5640693446392625,0.6454972243679039,-0.043690276481275984
1644,True,1.2412670766236366e-16,1.1102230246251565e-16,2.220446049250313e-16,0.8420246737858658,5,True,1,9,0.4579639560315345,-0.28003219972670085,0.6454972243679017,0.5433086741673713
1645,True,2.254873622441467e-16,2.220446049250313e-16,2.220446049250313e-16,0.4174423812329598,1,True,1,7,0.37132176308915676,-0.09118730155614273,0.912870929175276,-0.14307931701660268
1646,True,5.978733960281817e-16,4.440892098500626e-16,8.881784197001252e-16,0.0,4,True,1,8,-0.6067842092180052,-0.2002059039158132,0.6666666666666662,-0.3837786797576027
1647,True,3.040470972244059e-16,2.220446049250313e-16,0.0,0.0,8,True,1,8,-0.055598192310188935,0.9284162965471431,0.16666666666666982,0.3273747753565441
1648,True,2.331739683486096e-15,2.1094237467877974e-15,1.1102230246251565e-14,0.41744238123295635,6,True,1,6,0.27633707460867213,-0.3048380331985303,1.5992854620445672e-15,0.9114338125790444
1649,True,4.002966042486721e-16,2.220446049250313e-16,0.0,0.0,5,True,1,7,0.5912289249577999,-0.3615200153144455,-0.16666666666666702,0.7014084823000856
1650,True,3.764949453935611e-16,3.3306690738754696e-16,4.440892098500626e-16,0.8420246737858655,0,True,1,6,-0.5371773447420322,-0.3061527074854699,0.6454972243679007,0.44837969772119735
1651,True,1.849672653414327e-16,1.6653345369377348e-16,0.0,0.41744238123296273,8,True,1,8,0.3104169949195538,0.9258417951924129,2.882762347600972e-15,0.2155417814253275
1652,True,1.2614481631447817e-15,8.534839501805891e-16,2.886579864025407e-15,0.842024673785865,1,True,1,6,0.4820620987856536,0.5901898523980305,0.6454972243679047,0.05123869996489845
1653,True,2.0107595531977696e-16,1.5819007634065752e-16,2.220446049250313e-16,0.8420246737858658,8,True,1,9,-0.5802435193213514,0.41299546348946314,1.079210666884339e-16,0.7019631083060535
1654,True,1.5473577824350164e-15,1.2212453270876722e-15,2.220446049250313e-15,0.0,0,True,1,10,0.6934929700486037,0.39524144582917287,0.16666666666667154,-0.5788557006839028
1655,True,7.850462293418876e-17,5.551115123125783e-17,0.0,0.4174423812329617,4,True,1,7,-0.3323493989266368,-0.10965728972040391,0.9128709291752762,-0.21020423999279
1656,True,1.174049424032277e-16,1.1102230246251565e-16,0.0,0.8420246737858658,3,True,1,6,0.41489778145221523,0.43911597124823204,7.411272845958066e-16,0.7968920847522277
1657,True,8.657782246947033e-16,5.551115123125783e-16,8.881784197001252e-16,0.8420246737858654,8,True,1,6,-0.04306617457931917,0.7191481709749336,-0.6454972243679,0.25358341058485667
1658,True,1.9279638981753172e-16,1.1102230246251565e-16,6.661338147750939e-16,0.8804857344718372,1,True,1,5,-0.08714485551127091,0.44910215900750783,-0.4082482904638627,0.7899660488059272
1659,True,1.7772239894833365e-16,1.1102230246251565e-16,2.220446049250313e-16,0.4174423812329622,1,True,1,8,0.7511635062560292,0.12529535398545452,0.4564354645876402,-0.46013164182163474
1660,True,3.771491508311582e-15,3.219646771412954e-15,5.995204332975845e-15,0.0,0,True,1,9,0.6934929700485971,0.39524144582917464,0.1666666666666645,-0.5788557006839117
1661,True,7.596425209182445e-16,4.996003610813204e-16,5.773159728050814e-15,0.4174423812329571,7,True,1,6,-0.03897236416252116,0.20084459127654036,0.9128709291752748,0.35328355700939934
1662,True,2.2970633719241663e-16,1.5683837511812245e-16,2.220446049250313e-16,0.8420246737858657,3,True,1,8,0.9951413007735666,0.026120507758769132,6.995759000687794e-16,0.09492897644617389
1663,True,4.253639643129748e-17,4.163336342344337e-17,1.1102230246251565e-16,0.8420246737858658,3,True,1,9,0.024098142754118528,0.8702220521247324,3.1547524185181447e-15,-0.49206997420247234
1664,True,1.9229626863835638e-16,1.1102230246251565e-16,0.0,0.842024673785866,1,True,1,8,0.45796395603153456,-0.28003219972670074,0.6454972243679017,0.543308674167371
1665,True,4.742874840267547e-16,4.440892098500626e-16,0.0,0.4174423812329614,4,True,1,9,-0.3323493989266369,-0.10965728972040395,0.9128709291752762,-0.2102042399927901
1666,True,3.1676639673831405e-16,2.220446049250313e-16,0.0,0.8420246737858658,3,True,1,8,0.4820620987856529,0.5901898523980313,0.6454972243679042,0.051238699964898264
1667,True,1.0183875858692145e-15,9.298117831235686e-16,2.6645352591003757e-15,0.8420246737858654,1,True,1,6,0.48206209878565365,0.5901898523980306,0.6454972243679042,0.051238699964898576
1668,True,2.5776846797341143e-16,2.220446049250313e-16,0.0,0.8420246737858658,3,True,1,8,0.48206209878565287,0.5901898523980313,0.6454972243679042,0.05123869996489803
1669,True,1.7857262633630896e-16,1.249000902703301e-16,0.0,0.8420246737858658,2,True,1,6,0.9951413007735664,0.02612050775876906,5.698431915322984e-16,0.09492897644617404
1670,True,3.3766115072321297e-16,2.220446049250313e-16,1.1102230246251565e-16,0.8420246737858658,0,True,1,8,-0.537177344742032,-0.30615270748546997,0.645497224367901,0.44837969772119735
1671,True,8.886119947416683e-17,6.938893903907228e-17,0.0,0.8804857344718371,0,True,1,6,0.01905125462072403,0.687970938704979,0.6123724356957968,-0.38901547166502704
1672,True,4.062661642740952e-16,3.3306690738754696e-16,8.881784197001252e-16,0.8420246737858655,3,True,1,7,0.48206209878565287,0.5901898523980316,0.645497224367904,0.05123869996489826
1673,True,6.661338147750939e-16,4.440892098500626e-16,1.1102230246251565e-15,0.41744238123296035,3,True,1,8,0.6732187779309902,0.5269845365385405,-0.4564354645876359,0.24643547219715142
1674,True,1.1458179346514878e-14,9.71445146547012e-15,2.90878432451791e-14,0.8420246737858599,0,True,1,5,-0.537177344742042,-0.3061527074854622,0.645497224367896,0.44837969772119757
1675,True,2.5728040539447135e-15,2.55351295663786e-15,1.0880185641326534e-14,0.41744238123295185,8,True,1,8,0.3104169949195456,0.9258417951924149,8.231434849470004e-15,0.21554178142533154
1676,True,2.5296051550047473e-16,2.220446049250313e-16,0.0,0.41744238123296085,7,True,1,8,-0.03897236416252047,0.2008445912765389,0.9128709291752763,0.35328355700939645
1677,True,3.337167946540778e-16,2.220446049250313e-16,4.440892098500626e-16,0.4174423812329593,7,True,1,7,-0.038972364162520624,0.20084459127653945,0.9128709291752758,0.35328355700939756
1678,True,1.2719202621569003e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.8804857344718371,8,True,1,6,-0.08714485551127092,0.44910215900750794,-0.40824829046386263,0.7899660488059272
1679,True,2.7071125339504734e-16,2.220446049250313e-16,0.0,0.8420246737858658,3,True,1,8,0.9951413007735664,0.026120507758769097,5.310596272057778e-16,0.09492897644617386
1680,True,3.597666534530617e-16,2.7755575615628914e-16,1.1102230246251565e-16,0.8420246737858658,3,True,1,6,0.41489778145221523,0.43911597124823204,7.508893371286387e-16,0.7968920847522278
1681,True,1.9229626863835638e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.41744238123296246,1,True,1,8,0.7341235461005913,-0.4900445602100159,0.45643546458763773,-0.11218562624477635
1682,True,5.565178397668107e-16,4.440892098500626e-16,2.220446049250313e-16,0.41744238123296196,3,True,1,9,0.3104169949195549,0.9258417951924129,2.517889277085935e-15,0.21554178142532698
1683,True,2.603703785810335e-16,2.220446049250313e-16,0.0,0.417442381232963,6,True,1,8,-0.08646470840275891,0.09401922545534465,0.45643546458763795,0.8805401218072179
1684,True,5.802176783577771e-16,4.440892098500626e-16,1.1102230246251565e-16,0.41744238123296196,4,True,1,6,-0.3323493989266366,-0.10965728972040378,0.9128709291752765,-0.21020423999278987
1685,True,1.6136200017558657e-16,1.1102230246251565e-16,0.0,0.842024673785866,8,True,1,8,-0.5802435193213512,0.41299546348946314,-1.0717316041097439e-16,0.7019631083060536
1686,True,7.448895334061035e-16,5.551115123125783e-16,8.881784197001252e-16,0.0,7,True,1,9,-0.07115347657039356,0.3666903773168858,0.6666666666666697,0.6450045778990238
1687,True,1.942890293094024e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.8804857344718371,3,True,1,7,0.01905125462072446,0.6879709387049829,-0.6123724356957919,-0.3890154716650282
1688,True,3.196092796761924e-14,2.5646151868841116e-14,3.952393967665557e-14,0.4174423812329364,7,True,1,6,-0.06942474824731942,0.7093591396508017,0.4564354645876763,0.5325941062303478
1689,True,2.5438405243138006e-16,2.220446049250313e-16,0.0,0.8420246737858655,0,True,1,8,-0.537177344742032,-0.3061527074854698,0.6454972243679008,0.4483796977211974
1690,True,2.5589376332604516e-16,2.220446049250313e-16,0.0,0.4174423812329622,6,True,1,10,-0.08646470840275891,0.09401922545534407,0.45643546458763756,0.8805401218072182
1691,True,1.3597399555105182e-16,1.1102230246251565e-16,0.0,0.880485734471837,0,True,1,6,0.8303007037924235,-0.20390100496429964,-0.40824829046386246,-0.31993507902336793
1692,True,7.174963931161662e-16,6.661338147750939e-16,8.881784197001252e-16,0.0,7,True,1,8,-0.07115347657039377,0.36669037731688625,0.6666666666666671,0.6450045778990261
1693,True,4.765237078709019e-15,4.274358644806853e-15,2.7533531010703882e-14,0.41744238123296246,7,True,1,6,-0.08646470840276298,0.09401922545534369,0.45643546458763945,0.8805401218072167
1694,True,3.565234620921147e-16,2.7755575615628914e-16,2.220446049250313e-16,0.8420246737858658,6,True,1,6,0.41489778145221523,0.439115971248232,6.681517067486357e-16,0.7968920847522278
1695,True,2.220446049250313e-16,2.220446049250313e-16,0.0,0.41744238123296085,7,True,1,11,-0.03897236416252049,0.20084459127653895,0.9128709291752763,0.35328355700939645
1696,True,5.688200336284365e-16,4.440892098500626e-16,2.220446049250313e-16,0.4174423812329606,3,True,1,7,0.6732187779309903,0.5269845365385402,-0.45643546458763595,0.2464354721971516
1697,True,2.0014830212433605e-16,1.1102230246251565e-16,0.0,0.8420246737858655,0,True,1,5,-0.5371773447420322,-0.3061527074854697,0.6454972243679008,0.4483796977211974
1698,True,4.066452323894725e-15,3.1086244689504383e-15,3.3306690738754696e-15,0.0,7,True,1,7,-0.07115347657039307,0.3666903773168805,0.666666666666677,0.6450045778990195
1699,True,8.856482967872974e-15,7.190431241880992e-15,5.262457136723242e-14,0.4174423812329577,0,True,1,7,-0.4273340874071155,-0.32330802136278897,-1.1650871154765755e-14,0.8443088896028553
1700,True,2.572158843073718e-16,2.220446049250313e-16,0.0,0.8420246737858658,3,True,1,8,0.4148977814522152,0.43911597124823204,6.664872248105085e-16,0.7968920847522277
1701,True,1.1236938283130691e-16,1.1102230246251565e-16,0.0,0.8804857344718371,3,True,1,5,0.019051254620724493,0.6879709387049829,-0.6123724356957918,-0.38901547166502815
1702,True,4.707750808684034e-15,3.941291737419306e-15,1.3988810110276972e-14,0.4174423812329516,5,True,1,8,0.27633707460868767,-0.30483803319852854,-5.671700949513727e-15,0.9114338125790405
1703,True,1.942890293094024e-16,1.6653345369377348e-16,1.1102230246251565e-16,0.8804857344718369,3,True,1,8,0.7431558482811522,0.2452011540432048,0.40824829046386335,0.470030969782561
1704,True,2.5589376332604516e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,6,True,1,7,-0.08670876083059761,-0.1950355419133674,0.16666666666666405,0.9626343804415073
1705,True,4.4022346672339676e-16,3.3306690738754696e-16,2.220446049250313e-16,0.8420246737858655,8,True,1,8,0.48206209878565287,0.5901898523980316,0.6454972243679042,0.05123869996489827
1706,True,1.8511117084211232e-15,1.3322676295501878e-15,1.7763568394002505e-15,0.0,5,True,1,6,0.5912289249577969,-0.3615200153144426,-0.16666666666666782,0.7014084823000892
1707,True,3.331391796911832e-16,2.220446049250313e-16,0.0,0.41744238123296007,7,True,1,7,-0.03897236416252054,0.2008445912765392,0.9128709291752761,0.3532835570093969
1708,True,5.137125174936474e-16,4.440892098500626e-16,2.220446049250313e-16,0.8420246737858655,8,True,1,10,-0.5130792019879139,0.5640693446392624,0.6454972243679041,-0.04369027648127573
1709,True,9.919074469041773e-17,9.854449190740927e-17,0.0,0.0,9,True,1,10,-1.0004528473989688e-15,-2.3643452782249516e-15,1.0,2.106744462601372e-15
1710,True,4.006602253616625e-16,3.3306690738754696e-16,0.0,0.41744238123296007,2,True,1,8,0.6866312018603523,-0.5968699260312108,-7.386511845984517e-16,0.41507093855304433
1711,True,3.156655383813906e-16,2.220446049250313e-16,0.0,0.41744238123296035,2,True,1,9,0.6866312018603522,-0.5968699260312108,-8.21235800751199e-16,0.4150709385530444
1712,True,2.4882682291301076e-16,2.220446049250313e-16,8.881784197001252e-16,0.41744238123296085,0,True,1,7,-0.42733408740711437,-0.32330802136279124,-2.952759020514514e-15,0.8443088896028548
1713,True,2.5903695956938555e-16,2.220446049250313e-16,6.661338147750939e-16,0.4174423812329622,3,True,1,7,0.3104169949195546,0.9258417951924129,2.462892678388552e-15,0.2155417814253272
1714,True,4.972820174300706e-16,4.440892098500626e-16,1.1102230246251565e-16,0.41744238123296273,6,True,1,9,-0.08646470840275887,0.09401922545534443,0.45643546458763795,0.880540121807218
1715,True,3.3306690738754696e-16,2.220446049250313e-16,2.220446049250313e-16,0.4174423812329622,0,True,1,8,0.7511635062560292,0.12529535398545524,0.45643546458763967,-0.46013164182163513
1716,True,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.8804857344718372,8,True,1,8,-0.08714485551127092,0.44910215900750794,-0.4082482904638626,0.7899660488059271
1717,True,2.5007939144633005e-16,2.220446049250313e-16,0.0,0.8420246737858658,3,True,1,9,0.9951413007735664,0.026120507758769083,6.314889964598665e-16,0.09492897644617387
1718,True,2.8877805767053584e-16,2.220446049250313e-16,0.0,0.8420246737858657,2,True,1,8,-0.5130792019879139,0.5640693446392624,0.6454972243679039,-0.04369027648127593
1719,True,3.510833468576701e-16,2.220446049250313e-16,2.220446049250313e-16,0.4174423812329622,1,True,1,7,0.7511635062560292,0.12529535398545438,0.4564354645876403,-0.4601316418216347
1720,True,2.498001805406602e-16,2.220446049250313e-16,0.0,0.8420246737858661,0,True,1,6,-0.06716431733343735,-0.1510738811497992,-0.6454972243679042,0.7456533847873295
1721,True,1.3136335981433192e-15,8.881784197001252e-16,2.4424906541753444e-15,0.41744238123296196,3,True,1,6,0.6732187779309896,0.5269845365385398,-0.4564354645876365,0.246435472197153
1722,True,2.2887833992611187e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,0,True,1,9,0.6934929700486029,0.3952414458291754,0.1666666666666689,-0.578855700683903
1723,True,1.3329179921125024e-16,1.1102230246251565e-16,4.440892098500626e-16,0.8804857344718371,3,True,1,6,0.019051254620724437,0.6879709387049829,-0.6123724356957918,-0.38901547166502815
1724,True,3.040470972244059e-16,2.220446049250313e-16,2.220446049250313e-16,0.8420246737858657,0,True,1,8,-0.5371773447420322,-0.3061527074854699,0.6454972243679009,0.4483796977211973
1725,True,7.196405783762668e-16,5.551115123125783e-16,2.220446049250313e-15,0.8420246737858655,8,True,1,5,-0.04306617457931966,0.7191481709749336,-0.6454972243679002,0.25358341058485667
1726,True,1.5716250041522723e-16,1.1102230246251565e-16,0.0,0.8420246737858658,2,True,1,9,-0.5130792019879139,0.5640693446392623,0.645497224367904,-0.04369027648127588
1727,True,3.510833468576701e-16,2.220446049250313e-16,0.0,0.0,0,True,1,6,0.6934929700486027,0.3952414458291751,0.16666666666666902,-0.5788557006839034
1728,True,3.3306690738754696e-16,2.220446049250313e-16,0.0,1.4901161193847656e-08,4,True,1,7,-0.6067842092180046,-0.20020590391581203,0.6666666666666671,-0.38377867975760255
1729,True,1.5838319836915702e-16,1.1102230246251565e-16,2.220446049250313e-16,0.8420246737858657,3,True,1,8,0.4820620987856529,0.5901898523980315,0.6454972243679042,0.05123869996489822
1730,True,3.287923350643989e-16,2.220446049250313e-16,0.0,0.8420246737858657,8,True,1,8,0.024098142754118493,0.8702220521247325,3.140893622816069e-15,-0.49206997420247217
1731,True,3.3335590258932494e-16,2.220446049250313e-16,0.0,0.4174423812329598,8,True,1,10,-0.06942474824732056,0.7093591396508178,0.45643546458763856,0.5325941062303585
1732,True,2.8517081179838697e-16,2.220446049250313e-16,1.1102230246251565e-16,0.8804857344718371,3,True,1,6,0.01905125462072446,0.6879709387049829,-0.6123724356957919,-0.38901547166502826
1733,True,3.469446951953614e-17,3.469446951953614e-17,2.220446049250313e-16,0.4174423812329606,7,True,1,7,-0.03897236416252051,0.200844591276539,0.9128709291752763,0.3532835570093965
1734,True,1.5719389144823533e-16,1.1102230246251565e-16,0.0,0.8420246737858658,3,True,1,8,0.02409814275411861,0.8702220521247324,3.16751263978141e-15,-0.49206997420247234
1735,True,2.5523436361293173e-16,2.220446049250313e-16,0.0,0.842024673785866,8,True,1,6,-0.04306617457931953,0.7191481709749332,-0.6454972243679006,0.25358341058485656
1736,True,2.5438405243138006e-16,2.220446049250313e-16,1.1102230246251565e-16,0.8420246737858658,1,True,1,8,0.45796395603153456,-0.2800321997267009,0.6454972243679018,0.5433086741673712
1737,True,2.5003796775245806e-16,2.220446049250313e-16,2.220446049250313e-16,0.8420246737858658,3,True,1,8,0.4148977814522152,0.43911597124823204,7.405285826197578e-16,0.7968920847522278
1738,True,2.3551386880256624e-16,2.220446049250313e-16,0.0,0.8420246737858655,0,True,1,8,-0.537177344742032,-0.30615270748546985,0.6454972243679008,0.44837969772119735
1739,True,2.4894894699374933e-16,2.220446049250313e-16,0.0,0.8420246737858658,8,True,1,8,-0.5802435193213513,0.41299546348946314,1.8621721690488196e-16,0.7019631083060535
1740,True,2.3714374201337736e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,6,True,1,10,-0.08670876083059756,-0.19503554191336736,0.1666666666666641,0.9626343804415073
1741,True,4.781105135814092e-16,4.440892098500626e-16,2.220446049250313e-16,0.41744238123296196,3,True,1,6,0.7207111221712292,0.6338099023597327,2.0632495919353565e-15,-0.28082109260066973
1742,True,6.4018582627671775e-16,4.440892098500626e-16,0.0,0.0,0,True,1,7,0.6934929700486026,0.39524144582917553,0.1666666666666688,-0.5788557006839031
1743,True,2.7755575615628914e-16,2.220446049250313e-16,0.0,0.8420246737858658,9,True,1,7,0.45796395603153445,-0.2800321997267008,0.6454972243679018,0.543308674167371
1744,True,7.044942488541625e-16,6.661338147750939e-16,2.220446049250313e-16,0.0,3,True,1,6,0.6223394934782107,0.7619318231460644,-0.16666666666666535,0.06614887721512222
1745,True,1.0576565411385254e-16,9.98767018218259e-17,0.0,0.0,9,True,1,8,-9.180999086644716e-16,-2.391565584579573e-15,1.0,2.0156320306437543e-15
1746,True,1.1857187100668868e-16,1.1102230246251565e-16,0.0,0.8804857344718372,8,True,1,6,-0.0871448555112709,0.44910215900750783,-0.4082482904638625,0.7899660488059272
1747,True,1.31941658083934e-16,1.196959198423997e-16,0.0,0.8804857344718371,0,True,1,6,0.019051254620724066,0.687970938704979,0.6123724356957968,-0.38901547166502704
1748,True,2.3551386880256624e-16,2.220446049250313e-16,1.1102230246251565e-16,0.0,6,True,1,8,-0.08670876083059736,-0.19503554191336733,0.1666666666666641,0.9626343804415073
1749,True,1.3991165900443534e-16,1.1102230246251565e-16,0.0,0.8804857344718372,0,True,1,6,0.01905125462072398,0.6879709387049792,0.6123724356957968,-0.389015471665027
1750,True,2.2888441595701457e-16,2.220446049250313e-16,1.1102230246251565e-16,0.4174423812329611,8,True,1,7,-0.39325416709623556,0.9073718070281521,3.341576992543247e-15,0.14841685844913996
1751,True,2.0014830212433605e-16,1.6653345369377348e-16,0.0,0.8420246737858658,0,True,1,6,-0.537177344742032,-0.30615270748546985,0.6454972243679009,0.4483796977211973
1752,True,2.2247786310271853e-16,2.220446049250313e-16,0.0,0.0,7,True,1,7,-0.07115347657039366,0.3666903773168869,0.6666666666666681,0.645004577899025
1753,True,4.666783073684673e-16,4.440892098500626e-16,1.1102230246251565e-16,0.41744238123296273,8,True,1,6,0.31041699491955393,0.925841795192413,2.788179336718512e-15,0.21554178142532748
1754,True,5.551115123125783e-17,5.551115123125783e-17,2.220446049250313e-16,0.41744238123296085,8,True,1,8,-0.06942474824732058,0.7093591396508169,0.45643546458763934,0.5325941062303592
1755,True,1.0007415106216802e-16,8.326672684688674e-17,0.0,0.0,6,True,1,9,-0.08670876083059768,-0.1950355419133674,0.16666666666666413,0.9626343804415072
1756,True,2.3551386880256624e-16,2.220446049250313e-16,0.0,0.8420246737858655,0,True,1,7,-0.537177344742032,-0.3061527074854699,0.6454972243679008,0.44837969772119735
1757,True,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1,True,1,11,0.6779376857883973,-0.16648447340108047,0.6666666666666675,-0.26122589814142005
1758,True,1.594436429147036e-16,1.1102230246251565e-16,0.0,0.880485734471837,0,True,1,6,0.8303007037924235,-0.20390100496429966,-0.40824829046386246,-0.319935079023368
1759,True,6.684427777288335e-16,4.440892098500626e-16,2.220446049250313e-16,0.41744238123296035,3,True,1,7,0.6732187779309903,0.5269845365385403,-0.45643546458763595,0.24643547219715156
1760,True,3.3306690738754696e-16,2.220446049250313e-16,0.0,0.4174423812329617,1,True,1,7,0.7341235461005912,-0.4900445602100153,0.4564354645876383,-0.11218562624477683
1761,True,1.8253379971363983e-16,1.1102230246251565e-16,0.0,0.8420246737858658,1,True,1,8,-0.0671643173334375,-0.1510738811497992,-0.6454972243679044,0.7456533847873293
1762,True,4.308824046522781e-16,2.220446049250313e-16,0.0,0.41744238123296196,1,True,1,7,0.7511635062560292,0.12529535398545416,0.4564354645876404,-0.4601316418216346
1763,True,2.801635472147658e-16,2.220446049250313e-16,0.0,0.8420246737858658,2,True,1,6,0.9951413007735664,0.026120507758769024,6.741331807974713e-16,0.09492897644617403
1764,True,1.7634409205945486e-16,1.6653345369377348e-16,2.220446049250313e-16,0.4174423812329611,6,True,1,7,0.2763370746086763,-0.3048380331985294,-1.2194909545280666e-15,0.9114338125790437
1765,True,3.861542773868778e-16,2.220446049250313e-16,0.0,0.842024673785866,1,True,1,6,0.4820620987856528,0.5901898523980312,0.6454972243679045,0.05123869996489841
1766,True,2.7336071744532853e-16,2.220446049250313e-16,2.220446049250313e-16,0.8420246737858658,2,True,1,6,-0.5130792019879139,0.5640693446392623,0.6454972243679042,-0.04369027648127586
1767,True,3.365900013051177e-16,2.220446049250313e-16,4.440892098500626e-16,0.8420246737858658,2,True,1,6,-0.5130792019879139,0.5640693446392623,0.6454972243679041,-0.04369027648127612
1768,True,1.1188630228279524e-16,1.1102230246251565e-16,0.0,0.8420246737858658,3,True,1,8,0.4820620987856529,0.5901898523980313,0.6454972243679042,0.05123869996489809
1769,True,3.7320255544139244e-16,2.7755575615628914e-16,1.1102230246251565e-16,0.8420246737858658,3,True,1,5,0.4148977814522153,0.43911597124823204,7.45049067666013e-16,0.7968920847522278
1770,True,3.579511697062583e-16,3.3306690738754696e-16,0.0,0.41744238123296246,6,True,1,6,-0.427334087407113,-0.3233080213627908,-2.1439513076353116e-15,0.8443088896028557
1771,True,2.7336071744532853e-16,2.220446049250313e-16,0.0,0.0,3,True,1,9,0.6223394934782103,0.7619318231460647,-0.16666666666666513,0.0661488772151223
1772,True,3.5465585876969617e-16,2.220446049250313e-16,3.3306690738754696e-16,0.41744238123296246,0,True,1,7,0.7207111221712291,0.6338099023597323,2.3786741313673382e-15,-0.2808210926006704
1773,True,2.603703785810335e-16,2.220446049250313e-16,1.1102230246251565e-16,0.8804857344718369,3,True,1,6,0.7431558482811522,0.24520115404320483,0.4082482904638634,0.470030969782561
1774,True,1.897768659455127e-15,1.3322676295501878e-15,7.549516567451064e-15,0.41744238123296085,5,True,1,7,0.6866312018603509,-0.5968699260312103,-1.6165985838758763e-15,0.41507093855304755
1775,True,3.723992492002408e-16,2.7755575615628914e-16,2.220446049250313e-16,0.8420246737858658,3,True,1,8,0.4148977814522153,0.43911597124823204,7.249001345089605e-16,0.7968920847522278
1776,True,9.581510633063385e-16,6.661338147750939e-16,1.5543122344752192e-15,0.8420246737858654,8,True,1,6,0.02409814275411802,0.8702220521247328,3.067043497492631e-15,-0.4920699742024719
1777,True,8.099505462106327e-17,5.898059818321144e-17,0.0,0.880485734471837,3,True,1,8,0.019051254620724538,0.6879709387049829,-0.6123724356957918,-0.38901547166502815
1778,True,4.871083751574258e-16,3.3306690738754696e-16,8.881784197001252e-16,0.41744238123296035,3,True,1,8,0.67321877793099,0.5269845365385405,-0.4564354645876357,0.24643547219715156
1779,True,2.3551386880256624e-16,1.6653345369377348e-16,2.220446049250313e-16,0.8420246737858658,2,True,1,8,0.45796395603153445,-0.28003219972670096,0.6454972243679018,0.5433086741673712
1780,True,2.131176194046633e-16,1.3298770056488203e-16,0.0,0.8420246737858658,3,True,1,8,0.4148977814522153,0.439115971248232,6.300074251477606e-16,0.7968920847522277
1781,True,1.5433697402820017e-15,1.2212453270876722e-15,1.3322676295501878e-15,0.0,0,True,1,10,0.6934929700486048,0.3952414458291747,0.166666666666671,-0.5788557006839004
1782,True,1.1902465549616718e-15,7.771561172376096e-16,1.5543122344752192e-15,0.8420246737858653,8,True,1,6,-0.580243519321351,0.41299546348946364,1.0398085743596004e-15,0.7019631083060537
1783,True,1.5700924586837752e-16,1.1102230246251565e-16,0.0,0.4174423812329622,4,True,1,6,0.6561788177755518,-0.08835537765693156,-0.45643546458763984,0.59438148777401
1784,True,3.554447978966673e-16,3.3306690738754696e-16,2.220446049250313e-16,0.41744238123296196,6,True,1,6,-0.08646470840275898,0.09401922545534393,0.45643546458763773,0.8805401218072182
1785,True,2.7485378307127106e-16,2.220446049250313e-16,0.0,0.842024673785866,8,True,1,8,-0.04306617457931948,0.7191481709749332,-0.6454972243679006,0.2535834105848565
1786,True,8.576634720026163e-16,7.771561172376096e-16,7.105427357601002e-15,0.41744238123296035,3,True,1,8,0.310416994919556,0.9258417951924125,1.2355588190482548e-15,0.2155417814253265
1787,True,6.169375213581417e-16,5.551115123125783e-16,2.220446049250313e-16,0.8420246737858661,1,True,1,6,-0.04306617457931952,0.7191481709749332,-0.6454972243679008,0.2535834105848566
1788,True,1.6653345369377348e-16,1.1102230246251565e-16,2.220446049250313e-16,0.8420246737858655,0,True,1,6,-0.537177344742032,-0.3061527074854699,0.6454972243679009,0.44837969772119735
1789,True,3.1633360574499235e-16,2.220446049250313e-16,3.3306690738754696e-16,0.842024673785866,3,True,1,6,0.41489778145221534,0.4391159712482321,7.072574251168258e-16,0.7968920847522278
1790,True,4.476007224391088e-15,3.742626125977176e-15,2.8199664825478976e-14,0.417442381232955,5,True,1,6,0.6866312018603529,-0.5968699260312046,-1.8613018230657527e-15,0.4150709385530524
1791,True,2.7755575615628914e-16,2.220446049250313e-16,0.0,0.8420246737858657,0,True,1,5,-0.537177344742032,-0.30615270748546997,0.6454972243679009,0.44837969772119723
1792,True,6.856526084140016e-16,5.551115123125783e-16,2.220446049250313e-16,0.8420246737858657,8,True,1,8,0.48206209878565287,0.5901898523980315,0.6454972243679044,0.0512386999648983
1793,True,2.5351924591544524e-16,2.220446049250313e-16,0.0,0.8420246737858658,6,True,1,6,0.4148977814522152,0.43911597124823193,6.802778162843331e-16,0.7968920847522278
1794,True,1.5666045848601754e-15,1.3921395590818234e-15,4.218847493575595e-15,0.8420246737858654,0,True,1,5,0.024098142754118524,0.8702220521247321,4.8039025999554484e-15,-0.4920699742024729
1795,True,8.326672684688674e-17,5.551115123125783e-17,0.0,0.8804857344718371,3,True,1,6,0.019051254620724472,0.6879709387049829,-0.6123724356957919,-0.38901547166502815
