probe_id,f0,f1,f2,f3,sigma,target_gap,quadratic_relation_score
1127,-0.5427451597366165,0.10807641687814525,-0.8261842447193045,0.10567295526693835,0.3298033758234011,0.0035299575099322356,0.0
1128,0.11905788781386506,-0.4855973074242476,0.7926657815155921,0.3488573249709646,0.26797355627156416,0.06535977706176915,0.0
1129,0.43146407097008416,-0.04352070205842015,0.6715331692279294,0.600822691466424,0.27886016945240016,0.05447316388093315,0.0
1130,0.5607059133674539,0.5358983296327836,-0.0012241675254224906,-0.6312054819355037,0.32822621959891296,0.005107113734420354,0.0
1131,-0.07308305384324998,0.7012217676396085,-0.7088569769851146,-0.021649157231911353,0.25656804411218864,0.07676528922114467,0.0
1132,-0.9400356683948397,0.2320844804583315,-0.026296806919953387,-0.2485522360021495,0.2987605277521265,0.03457280558120679,0.0
1133,0.2928867336865695,-0.02246964046788892,0.44721950609581673,-0.8448119257296681,0.28592051200934626,0.04741282132398705,0.0
1134,-0.1636768064903268,-0.7038882927376096,-0.11126489129591523,-0.6821812796676332,0.30754389568459445,0.025789437648738867,0.0
1135,-0.7912234066826808,0.12736972454320655,-0.3599479981177506,-0.47768181108167035,0.27856505432719875,0.05476827900613457,0.0
1136,0.782530350278474,-0.5505131278423028,0.2408594156267414,-0.16299781860588708,0.3263227977217605,0.007010535611572832,0.0
1137,0.512811718186111,-0.03727263710132103,-0.34766554127999416,-0.784068596247172,0.30676547629491935,0.026567857038413967,0.0
1138,-0.48450429761961006,0.27848769850802796,-0.8276922282208329,-0.051242196583113776,0.32040607289069706,0.012927260442636257,0.0
1139,-0.0837839289555261,-0.7304148801896632,0.29323751372375395,-0.6111351050229455,0.28387225290086715,0.049461080432466165,0.0
1140,0.523762971193228,-0.3266856586135547,0.24355786813970112,-0.748083147337456,0.2765229628666307,0.05681037046670262,0.0
1141,-0.48122592462869723,0.14854122440945802,-0.3154264368913549,0.8042781092546399,0.2943532693633979,0.03898006396993542,0.0
1142,0.23193408900843196,0.9527720396577481,-0.07054347719676489,-0.18290882052878804,0.30771342197925,0.025619911354083313,0.0
1143,0.7958985421670087,-0.35599132811732376,-0.068377224050279,0.48491261080000003,0.32532338750136736,0.008009945831965959,0.0
1144,0.4828987894324326,-0.4603291516696052,0.7258308193606201,-0.16755731244599242,0.3210970612232325,0.01223627211010081,0.0
1145,-0.26673754795745414,0.9129361803954528,0.22578328460824565,-0.21076175987621226,0.30313390929244965,0.03019942404088366,0.0
1146,-0.15704690501523977,0.3440086806543008,-0.8531535337842636,0.35933736940519395,0.3092575549681642,0.02407577836516911,0.0
1147,-0.9150752996041714,0.22094327040917683,-0.11386870652559933,-0.31757705362544675,0.30004431125164227,0.033289022081691044,0.0
1148,-0.4009802445071053,-0.8856614066416687,-0.2341032486783552,-0.0037927903663423452,0.3165743046585951,0.01675902867473822,0.0
1149,0.4347462315663554,-0.6951840303392663,0.18302645792836864,0.5424169925419945,0.31342085728221825,0.01991247605111507,0.0
1150,0.1923637292751399,0.1389485668472599,0.1645928933912525,0.9573915974540141,0.3140588994639929,0.019274433869340413,0.0
1151,-0.44190147712568467,0.5420851225670026,0.4050562202577564,-0.588894101546412,0.31333677633707613,0.019996556996257187,0.0
1152,-0.7250905952318799,-0.44015891218354747,-0.11458820614933386,-0.5170815252386727,0.27428413666387225,0.05904919666946107,0.0
1153,0.5478818886479454,0.09153528328680226,0.5395473413488597,0.632720629068266,0.2640772068099226,0.06925612652341073,0.0
1154,-0.8181699146608638,-0.559651090701092,0.1301499109508944,-0.021204907459998517,0.3254799431686298,0.007853390164703489,0.0
1155,-0.9910404114049286,0.1013210099476918,0.06268559256724815,0.06036118280834434,0.2623820201568553,0.07095131317647801,0.0
1156,-0.8092141626590187,-0.1445676032102904,0.5665760025051457,-0.0571338817111554,0.30919220381049245,0.024141129522840865,0.0
1157,0.8215674735596242,0.251164314211188,-0.5061304272901276,-0.0759958171664223,0.30146944113386087,0.03186389219947244,0.0
1158,-0.10069556102766765,-0.2049783736558617,-0.37747575273105627,0.8974164732290374,0.2996187967014333,0.033714536631899994,0.0
1159,0.5526169265820603,-0.29939114834935454,-0.05891866964174077,-0.7755695088853738,0.27600054303306265,0.057332790300270664,0.0
1160,0.2775583865621362,0.6460232642241708,-0.24633261710459384,-0.6670348760601444,0.29948154157330786,0.03385179176002545,0.0
1161,0.12109737568309414,0.6488798427653397,0.7140018935983048,-0.2334345115734401,0.24424100099092197,0.08909233234241135,0.0
1162,0.018919434905196743,0.6320709518734623,0.13639084530107046,-0.7625784576676047,0.30227363463384804,0.031059698699485272,0.0
1163,0.6969433704002187,0.48576794630777553,0.3158436592226254,-0.42254257030975195,0.3276665072915146,0.005666826041818729,0.0
1164,0.1806320519312485,-0.29224812937681965,-0.5027548685387252,0.7932216807749682,0.2980797225108105,0.03525361082252282,0.0
1165,0.014742403427228433,-0.017461771561352746,-0.9981186126371043,0.05689449167107318,0.33291944070240614,0.00041389263092717066,0.0
1166,0.20377697735360972,-0.3689481958270774,-0.8983663245266723,0.12365322176558322,0.3051339290032372,0.0281994043300961,0.0
1167,-0.8492685022856833,-0.36583778254363536,-0.3245825238564081,0.19887662782738527,0.31708943465951056,0.016243898673822754,0.0
1168,0.20405056188088533,0.49792668322692146,0.08992249947920879,0.8380610541089137,0.2849354845989293,0.048397848734404,0.0
1169,0.04209755132813569,0.7271519370785577,-0.20727975638245608,-0.6530795963503269,0.28195800360206746,0.05137532973126585,0.0
1170,-0.948461567015117,0.22297068394112637,-0.16003437069285883,0.15841000661257468,0.3027116284087623,0.030621704924571003,0.0
1171,0.3790622137463218,-0.4067218462390325,-0.49515612595499375,0.6676148506668294,0.3117446317162928,0.021588701617040518,0.0
1172,-0.4916986381330446,0.3388068525782443,0.24305080147834165,-0.7644401047857633,0.33139310815577677,0.0019402251775565427,0.0
1173,-0.20540096288952142,-0.3258162638726839,0.8124840424548636,0.4376344220880099,0.28515563980324815,0.048177693530085164,0.0
1174,-0.11924396781690486,-0.7994186325024847,-0.3155499141316991,-0.49713074521559797,0.3271609448333134,0.0061723885000198875,0.0
1175,-0.7859197146041969,0.23868118814644879,0.5229759443401167,-0.2277227574552448,0.30523546159981607,0.028097871733517243,0.0
1176,-0.24096657341770358,0.03667400610704214,-0.745352046559052,0.6205162805774106,0.2931772258408054,0.040156107492527904,0.0
1177,-0.22517802036396858,0.3595824411575127,-0.058971826387906746,0.9036136623848949,0.28056795801799655,0.05276537531533676,0.0
1178,-0.09976224720861732,0.1285976152192747,0.6746011972774408,0.7200162303890416,0.32931194455968366,0.004021388773649659,0.0
1179,-0.2700838126151138,0.7573800784047532,-0.06249963476367436,0.5912055028949759,0.30526763001448315,0.028065703318850166,0.0
1180,0.6830769964377778,-0.016265125739548525,-0.24101647002480553,0.6892403962326952,0.3238009914775823,0.009532341855751025,0.0
1181,-0.4739015004453709,-0.7357893720336586,-0.4812419801575984,0.049371291373979546,0.2854132366965225,0.047920096636810794,0.0
1182,-0.14073813523906634,0.6964586229753703,0.7032192759423482,-0.02491613364470381,0.2784155761202894,0.05491775721304393,0.0
1183,-0.08960148782383166,0.005299159489418695,0.28988270074117906,-0.9528439075207761,0.3011107628030268,0.03222257053030653,0.0
1184,-0.2314948381875414,-0.16180334965786294,0.8261724378786361,0.48751299349011257,0.3033834767152535,0.029949856618079806,0.0
1185,0.26697246916492595,-0.9034528329954536,0.3250432386905207,0.08273797339824733,0.3075290253668646,0.02580430796646871,0.0
1186,-0.2474694143041702,0.6346787077924242,0.7005145375069055,-0.21265279118877248,0.24754276359707766,0.08579056973625565,0.0
1187,0.3299509103284638,-0.868435192507013,0.21862721278245686,0.29858810260909535,0.30690432617902685,0.02642900715430646,0.0
1188,0.02570511640717115,-0.9884742421222245,-0.11152765416189073,-0.09909340042875327,0.3271300228670715,0.006203310466261824,0.0
1189,0.05575958890629533,0.5347349749765363,-0.12675339981969508,-0.8335963953952733,0.3175153861232569,0.0158179472100764,0.0
1190,0.4785089158026006,-0.36774963723415344,-0.7935081710045416,-0.07832116163972226,0.2908721064669172,0.042461226866416124,0.0
1191,0.523603763683928,-0.5489168047382805,-0.6515588700375028,0.0006921036008038646,0.25520091024102665,0.07813242309230667,0.0
1192,0.046681256511956,-0.39137650428846993,-0.533050004891774,0.7486674725579321,0.27854648951080396,0.05478684382252935,0.0
1193,0.008367092258354712,0.011755176993144816,-0.9469587313056026,-0.32103110251980854,0.3264619523162968,0.006871381017036493,0.0
1194,0.26490535114553904,0.11928760173592927,-0.45529061378562546,0.8416092204849336,0.2945665539368316,0.038766779396501694,0.0
1195,-0.5453324356567149,0.4302036772850219,-0.4857692369808593,-0.530627533279412,0.2889171101327863,0.044416223200547,0.0
1196,-0.6716922862855959,-0.38160950045586506,-0.49360399609291855,0.39944806514408904,0.32219685713291346,0.011136476200419854,0.0
1197,0.5422802164308616,0.797656976660886,-0.2638781014573827,0.006622841018778273,0.32994008458775154,0.0033932487455817784,0.0
1198,0.09168080213275452,-0.18984615654119538,0.9483311552401342,0.23710986349737329,0.31863010294024274,0.014703230393090572,0.0
1199,0.16648651521097796,0.6578587002581506,-0.3542364182200464,0.643444427090789,0.2758285347418526,0.05750479859148072,0.0
1200,-0.6017021425442406,-0.25397176434176555,-0.757030240006698,0.018923273770731667,0.3044492929286874,0.028884040404645928,0.0
1201,-0.3051565370661623,-0.6829364975762267,-0.4763513558039413,-0.4621326800691026,0.3102563388385582,0.023076994494775127,0.0
1202,0.43485599434524735,-0.7881711529821375,0.3566335265802269,-0.24999805100793257,0.3169470308877358,0.016386302445597523,0.0
1203,0.6568421775655593,0.2455619750196548,0.35669495150341396,-0.6172733444490841,0.3298186054175449,0.0035147279157884403,0.0
1204,-0.019522164445782392,-0.3578126836628803,0.43527332102060623,-0.8259092592488666,0.2363786873946257,0.09695464593870762,0.0
1205,0.7589118762860015,-0.11679795653358302,-0.061200287169607,0.637703321484213,0.31829731850670673,0.015036014826626587,0.0
1206,-0.5465926717014759,-0.6175888395343062,0.5541707156403852,0.11276211443359303,0.30977962950472515,0.023553703828608163,0.0
1207,-0.5168107842349279,0.8291074966015576,0.21088847219266155,0.0318343316848661,0.3205455136207379,0.012787819712595405,0.0
1208,-0.7456013356440617,-0.2860485601187046,0.48966043849783913,0.34998217741752363,0.28082780411777053,0.052505529215562785,0.0
1209,-0.38384148186224426,-0.5029725106992576,-0.695960061149847,0.3395938214499531,0.2817698808537449,0.051563452479588434,0.0
1210,-0.8968167469585911,0.3440830154351983,0.17520202475021718,0.2159417777713606,0.27005758573179856,0.06327574760153476,0.0
1211,-0.5401360457789688,0.1385938799335951,0.2714688017749023,-0.78444214455759,0.3284304480597575,0.004902885273575797,0.0
1212,-0.7399095234200803,-0.17959742166117176,0.614472223668671,-0.20664595235476485,0.3255567670567563,0.007776566276577024,0.0
1213,-0.49449178583456094,-0.7246107183720155,0.4064335017859427,0.2553996655999265,0.3072534890229353,0.026079844310398004,0.0
1214,-0.23026377248987265,-0.4567793845486107,0.8327173035446478,0.2119270660096424,0.28677897963676685,0.046554353696566464,0.0
1215,0.7264615117481953,-0.44698400620356643,0.29885780004335055,-0.42795208318220107,0.3133194044993397,0.02001392883399361,0.0
1216,-0.2226128993211919,0.5553784531013468,0.43122045697323474,0.6753126597172325,0.3250369111115532,0.00829642222178012,0.0
1217,0.1968209753109261,0.6734515579511111,-0.19003435231104984,0.6867397234124417,0.2831952917077206,0.050138041625612695,0.0
1218,-0.4319052180130233,0.08643448101295159,0.5846259473989347,0.6813218510902485,0.3078636166933037,0.025469716640029616,0.0
1219,0.4673452251138138,-0.6207829543828353,-0.11471553513091214,0.618916238364018,0.3243072913318493,0.009026042001483991,0.0
1220,-0.25324685493938554,0.40924176497897036,-0.7835997926889333,-0.3928849362829626,0.2734842876693163,0.059849045664017,0.0
1221,-0.347786503716103,0.7701706157127072,-0.3893972172593127,0.3664035721937523,0.30318054937572586,0.030152783957607454,0.0
1222,0.4749969677900657,0.03862060305809698,0.4259367611568651,0.7690671005217112,0.28779009662979504,0.04554323670353827,0.0
1223,0.4974241620555062,0.1536968162574981,-0.5727522022190548,-0.6331677554399855,0.28859837862040166,0.04473495471293165,0.0
1224,-0.8746399631150639,0.06986166349376377,-0.16367198570522257,-0.4509276704653123,0.2848187876629644,0.04851454567036889,0.0
1225,-0.046791699684541145,0.5189114508081608,-0.7756739055951155,0.35619016724163144,0.28677241659284186,0.046560916740491454,0.0
1226,0.22134189439670177,-0.46173242420702265,0.8526838041477254,-0.10364007123187872,0.3071010041493642,0.026232329183969116,0.0
1227,0.47314122517705753,-0.15858851666052767,-0.7589094517916616,0.4183820113277416,0.32034163000143995,0.012991703331893367,0.0
1228,0.3152457508433392,0.6904012945462495,-0.506311870483603,0.4094074484807002,0.30532022479292104,0.02801310854041228,0.0
1229,0.6890217381065517,-0.15358393894699315,-0.4851268913095616,-0.516055149613366,0.2596977340962962,0.07363559923703711,0.0
1230,-0.11656872695958376,-0.006782756268598727,-0.8787882860940159,0.46270603447152586,0.30965510797994367,0.023678225353389648,0.0
1231,-0.8765460564367572,-0.35852887192047966,-0.30499763067804314,0.10050126479491461,0.3080516613466565,0.0252816719866768,0.0
1232,-0.19976630876780357,0.24609682306508215,0.00504777117513493,0.9484220028893909,0.30045812662469257,0.03287520670864075,0.0
1233,0.7494090241300726,-0.35387390245891737,0.35541506689245334,0.4322493562016509,0.30534961225307516,0.02798372108025815,0.0
1234,-0.046487440394811036,-0.8637505239022327,-0.21038162126144558,-0.45553652299191444,0.33076118575906394,0.002572147574269379,0.0
1235,-0.06281827356104056,0.039458017131697665,-0.9885269544006983,-0.13157275483216446,0.3309497257036561,0.002383607629677209,0.0
1236,0.42493420467809323,0.49486667601458684,-0.3705305322280871,-0.6612450524212947,0.3022994217125886,0.031033911620744703,0.0
1237,-0.022822515234091057,0.2209208819995308,0.9413333581473029,0.25409566217088553,0.32985948516775593,0.0034738481655773867,0.0
1238,0.6296671270106581,-0.16039321309329857,-0.5939564812872445,0.4743511617911633,0.3261540236867016,0.007179309646631715,0.0
1239,0.050697382354740125,-0.6335017053466306,-0.6269547367072554,0.4505919693754251,0.22879040334680079,0.10454292998653253,0.0
1240,0.47362145716239884,0.16505887312931714,-0.8399762267734064,0.20707057292661582,0.330140063116092,0.0031932702172413063,0.0
1241,0.7125683055787356,0.2711303044213631,-0.21098727120655017,0.611734533354005,0.30843274280790756,0.02490059052542576,0.0
1242,-0.27831310438581297,0.12896526117149168,0.7676003486174365,-0.5627605904294386,0.30875009720092506,0.02458323613240826,0.0
1243,0.4269104977424475,-0.5434490595982214,0.06562828990418124,0.7197940497832398,0.3243440698129864,0.008989263520346902,0.0
1244,-0.1380445089308554,0.11527733547495253,0.3254358277452473,-0.9283029524350334,0.30761826218276567,0.025715071150567648,0.0
1245,-0.30272156309406706,-0.3580226592684971,0.8831943214918793,0.012133473233058113,0.31435766090675343,0.01897567242657988,0.0
1246,-0.6624763013787992,0.4534670481050342,0.5884883912972785,-0.09578204269441351,0.27518468525744344,0.058148648075889875,0.0
1247,0.8235283181855327,0.06857516885352098,-0.48236385832522566,0.2905575047126139,0.32035133468675897,0.012981998646574344,0.0
1248,0.011760748552474358,0.32120502552555247,0.7644905398394255,-0.5587872858849229,0.2691941959483536,0.06413913738497973,0.0
1249,-0.1906895062164336,0.4048129743438063,0.24947949487742502,0.8587921457824113,0.3134518374069658,0.01988149592636751,0.0
1250,0.8778295856141577,0.24900724650888437,-0.11163583001245657,0.39363441321100184,0.29738247852527616,0.03595085480805715,0.0
1251,0.5330602951914786,-0.7407588526128805,-0.34196603970352096,0.22401399879362993,0.30553031634136774,0.02780301699196558,0.0
1252,-0.020480901932493703,0.284672240658519,-0.4379278404391615,0.8525030525592164,0.24083506531845644,0.09249826801487687,0.0
1253,0.8983163590080154,0.41549299602799955,-0.10053355061742272,-0.10142137146831053,0.3149722158453008,0.01836111748803254,0.0
1254,0.8620592805476902,-0.3683500782714095,0.28858593628280443,0.19465398541725884,0.31600629168614536,0.017327041647187957,0.0
1255,0.203512957499107,0.6084123796071997,0.5483482384352497,0.5364056877733772,0.3189857421566832,0.014347591176650132,0.0
1256,0.21329071742572245,0.41286145636528304,-0.5093450828881287,0.7243066161824311,0.27713288040137235,0.056200452931960965,0.0
1257,0.5479512382456216,0.7239480687678228,0.3894347115366683,0.15488460118030312,0.29659544427671,0.03673788905662334,0.0
1258,-0.5656867565973683,-0.43818310924254145,0.42034917870576616,-0.5579432087105968,0.3184106008775389,0.014922732455794396,0.0
1259,-0.6584497977421901,0.6930903349996108,0.17839933010581127,0.23290197594952675,0.31002306001096325,0.023310273322370068,0.0
1260,-0.010285788842319961,0.09874360303216284,-0.9698704417599864,0.2224752336967118,0.3288774936012243,0.0044558397321090015,0.0
1261,-0.33214747539516354,-0.6859547991478564,0.6218805342757431,-0.1800240795103805,0.3059407971269361,0.0273925362063972,0.0
1262,-0.5413523954630923,0.40500050135870314,0.0421698184769309,0.7356180287589431,0.26208456633731103,0.07124876699602228,0.0
1263,0.8924343858143772,0.05668589443525229,-0.23936014202864173,0.3782251958770321,0.3078068620405959,0.02552647129273744,0.0
1264,-0.159052238927097,0.38523002643011006,-0.8490730386045277,0.32461544501734435,0.3078213256108991,0.025512007722434227,0.0
1265,-0.5588515787130193,0.7660497420661381,-0.26076550377366103,0.18125688315768307,0.32750725449992585,0.0058260788334074665,0.0
1266,0.5253977755535629,0.3298947482111442,0.5131097935195701,-0.5931652150458401,0.3177190088646571,0.015614324468676222,0.0
1267,0.3575943240965916,-0.5133832413831054,0.7623490130289068,0.16549298829476006,0.29435504966526616,0.03897828366806716,0.0
1268,-0.059523190203246056,0.8759435387768951,-0.33887495085299296,0.33814741517187374,0.3026407580317237,0.030692575301609626,0.0
1269,0.03554702678055356,-0.17730603884084623,-0.9432777666136287,0.27843496994816486,0.31746771460909706,0.015865618724236252,0.0
1270,0.7116073047259397,-0.10014607281536647,-0.695322970122344,-0.010572378189637103,0.29499820260642207,0.03833513072691125,0.0
1271,-0.5785818523947891,-0.3023029101032467,-0.709363799810762,0.26581758809484335,0.3124816876360176,0.020851645697315735,0.0
1272,-0.8201229165121183,0.013894760795741031,-0.3412606613192488,-0.45907134355134266,0.26252470670470934,0.07080862662862397,0.0
1273,-0.7417267621449524,0.022686307186361696,-0.3587256469582073,0.5662531695263409,0.3242530786457977,0.009080254687535594,0.0
1274,0.027203806991839635,0.9598395958989533,-0.04520845730213442,0.2755432786660673,0.3291271500243194,0.0042061833090139,0.0
1275,-0.9046509168056511,0.18336411683767714,0.36058070121154334,0.1340368505032298,0.24371798384084484,0.08961534949248848,0.0
1276,0.04139381198269579,0.07969437758054326,0.9959332236326921,0.007236889952541735,0.33237275029658087,0.0009605830367524493,0.0
1277,-0.4819116506303245,-0.043131036452863245,0.732816008744346,-0.47841568955173736,0.32897892344883073,0.004354409884502586,0.0
1278,-0.35772251545094796,0.43188123419999425,0.6732356086989615,0.4819408850316343,0.31676918206214627,0.016564151271187044,0.0
1279,-0.5289238684237123,0.5452659592331881,-0.48560024949233344,0.4325701940797473,0.30979783789705073,0.023535495436282583,0.0
1280,0.21400106239611505,0.045725775596282096,0.7062368039687658,0.6733069697095343,0.31213381666827655,0.02119951666505676,0.0
1281,0.06884987203248776,-0.11580607285074954,0.6252889072883909,-0.768675764567927,0.2537308826304248,0.0796024507029085,0.0
1282,0.3856965418492893,0.08364695030151331,-0.07467565747712766,0.9157864988582842,0.30754876481183374,0.025784568521499573,0.0
1283,-0.5974574580990266,-0.7910737047537663,0.043528213372322655,0.123904293911125,0.3302308175911525,0.003102515742180789,0.0
1284,0.647956239641804,-0.36575908740823887,0.5416678692098503,-0.3911124147265156,0.3249919334629362,0.008341399870397115,0.0
1285,-0.016083082020347198,0.8980527248930208,-0.23981776031130336,-0.36841563433738445,0.26586977228824504,0.06746356104508827,0.0
1286,0.22948813697119566,-0.2558369095356229,0.3848428049748489,-0.8566088291442259,0.25630639412658823,0.07702693920674508,0.0
1287,0.21117839624329426,0.08465489865066712,-0.4586486345147801,-0.8589986397848853,0.3260625176033359,0.007270815729997437,0.0
1288,0.4827763953848379,0.022445083774745824,0.5129471548091085,-0.7094423067782241,0.30961162905379086,0.023721704279542455,0.0
1289,0.010900327837152075,0.39638534295037237,-0.24425652817695764,-0.8849285797114349,0.3248371031502531,0.008496230183080211,0.0
1290,-0.39963147517112013,0.5612600857306982,-0.4425916985039172,0.5739289055567258,0.28336181966516827,0.049971513668165046,0.0
1291,-0.12079329808001507,-0.4645832910616034,0.22520469172508523,0.847852694535042,0.3207061326942374,0.012627200639095892,0.0
1292,-0.07617116040488232,-0.702815031944069,0.10751884619990457,-0.69906271743519,0.2905365018377959,0.042796831495537424,0.0
1293,-0.8869640201019362,0.460967084307216,-0.024319422363800365,-0.014585606802851488,0.31370874851176295,0.019624584821570368,0.0
1294,0.12658652959234515,-0.3190024998413822,0.543686147501927,-0.7659103267584453,0.24011025300001212,0.09322308033332119,0.0
1295,0.11332278075231535,-0.0676614934305456,-0.6977089611622879,-0.7041179412450388,0.32638728152289387,0.006946051810439446,0.0
1296,-0.5510438863169381,0.29592210816642445,-0.3686766807646635,0.6876468907160236,0.2935684252145198,0.0397649081188135,0.0
1297,0.5055979348796094,-0.22754263984612996,0.15303946151964476,-0.8180305608686669,0.2851512314517311,0.04818210188160221,0.0
1298,0.2726184183341299,0.8137986107503724,-0.44333862834956894,-0.2585766419050337,0.28262411214203864,0.05070922119129467,0.0
1299,0.34590016188169803,-0.7759516479353734,-0.32857253152742416,0.4126647666111724,0.29396466282028894,0.03936867051304438,0.0
1300,0.6012479897888842,-0.5434056311868118,0.14725866141759716,-0.5670326810747207,0.2881343844092572,0.04519894892407611,0.0
1301,0.4930541906246519,0.4801084730908444,-0.23355773158527476,-0.6869091680787118,0.31704489439337896,0.016288438939954353,0.0
1302,-0.7187877897216023,0.2917540040593708,0.5369951243502066,-0.3314512798083069,0.3133015159616353,0.020031817371698013,0.0
1303,0.02243397504289454,0.295265262022259,-0.7809583710857753,-0.5499265082151925,0.29004887685118086,0.043284456482152456,0.0
1304,-0.13489676757835667,-0.6772514044275918,-0.04987632030865709,-0.7215578632169658,0.299818666457187,0.03351466687614629,0.0
1305,-0.937733206700291,0.33664856909371277,-0.07763183365327579,-0.03602044395027531,0.3051451436091778,0.028188189724155488,0.0
1306,-0.7405337688355925,0.6341783785962414,0.2011445014352628,0.09470169416412477,0.3074971919647133,0.025836141368620003,0.0
1307,-0.2697393713776764,0.35744925214849954,0.8024438481475626,-0.3944040748235059,0.29352098599968757,0.03981234733364575,0.0
1308,0.5267084991899238,-0.6804049350679532,-0.3085140282301649,-0.40551988311483517,0.30540293675161195,0.027930396581721362,0.0
1309,0.29120685000317453,-0.24584121928315095,0.7937182845169332,-0.4741012025254724,0.3095470410892944,0.023786292244038942,0.0
1310,0.09755570579069958,-0.19032968829011343,-0.7021049874782058,-0.6791951711999247,0.3309526338735139,0.002380699459819391,0.0
1311,-0.5516242549105455,-0.08920296740355485,0.7292841612312155,0.3948393650309809,0.2778352894881101,0.05549804384522322,0.0
1312,-0.4548119596355449,0.31084804973192,-0.2532741612334549,0.7952180648110474,0.2713322090276038,0.062001124305729516,0.0
1313,0.2089537510811223,0.7199624863592414,0.6516728357544581,0.11539004846298742,0.2896484440033074,0.0436848893300259,0.0
1314,-0.14453554749778064,-0.21392978973275031,0.37281668456798933,-0.891263844370538,0.27304791523177047,0.06028541810156285,0.0
1315,0.17746629637916472,0.3116783002363468,-0.3831730532569625,-0.8511996017791487,0.3217766684333048,0.01155666490002849,0.0
1316,0.1438358349353042,-0.008759653204589359,0.5537044966841922,-0.8201498956995023,0.2617471704663102,0.07158616286702313,0.0
1317,0.8012875348946105,0.013849860743788998,-0.529437130024503,0.2782854526045396,0.32018035457277755,0.013152978760555767,0.0
1318,0.6825970559585693,0.19876901133538852,0.49067118815578764,-0.5037796387739718,0.32873947845820267,0.004593854875130643,0.0
1319,0.70659577147728,-0.030784423103707298,-0.6667745800152446,-0.2349178462145725,0.2709742616888209,0.06235907164451243,0.0
1320,-0.042508535255453284,0.9825831507669865,-0.07502677386721598,0.16460364352691226,0.32654109636852013,0.006792236964813181,0.0
1321,-0.8056940818103151,-0.21038226830278087,-0.17618168925246055,-0.5249346245883953,0.2567672816904217,0.07656605164291164,0.0
1322,0.36246877728532767,-0.4276081727733364,0.48245766411864793,0.6730544096905582,0.2869386292399513,0.04639470409338203,0.0
1323,0.38677228486673615,0.6367249266608567,0.5092363929555586,0.4308907791045232,0.2986253794709372,0.03470795386239611,0.0
1324,0.550492114906985,-0.6613191064295304,0.4007391090595261,-0.31468021445057465,0.31793681090295006,0.015396522430383253,0.0
1325,-0.7681131237517217,-0.4329118823719077,0.41501533886761044,0.22439206698585867,0.30742895470633286,0.025904378627000457,0.0
1326,0.7784642762001748,0.1273188363513316,0.5915298708774622,-0.1669601642607411,0.3213589997309061,0.011974333602427223,0.0
1327,-0.2838810122741222,-0.7895713523400927,0.45785265809441505,0.29387002894125785,0.2791594525403077,0.0541738807930256,0.0
1328,0.8524033624222449,0.2803207863921583,0.4039226075269593,-0.17797553645474745,0.31500401215617485,0.018329321177158464,0.0
1329,0.6740926677279055,-0.1066430522776829,-0.6425267168487779,-0.34840458213391096,0.2618599739869352,0.07147335934639809,0.0
1330,0.7196236617290697,0.39958477956556293,0.08412266793389861,-0.5616023202933452,0.33242755234469407,0.0009057809886392487,0.0
1331,0.37089971430915775,0.33145698228309256,0.34623537856708275,-0.7954185900830328,0.3155467223247589,0.017786611008574427,0.0
1332,0.5075598515320456,0.33842687443938885,0.2779179181075371,-0.7420322624823845,0.32653010678646355,0.006803226546869767,0.0
1333,0.5744677708188466,-0.3311435996106722,-0.046569182764704495,0.7471024079361139,0.3314775789031587,0.0018557544301746054,0.0
1334,-0.9158626309543756,-0.2329286556319949,-0.2156945402920963,-0.2457961510987959,0.2568212763824057,0.07651205695092761,0.0
1335,0.6349156228411065,-0.23213478331593237,0.7278143644554724,-0.11524688776462258,0.3307600138845535,0.0025733194487798094,0.0
1336,-0.05847654922962899,-0.1880605155532925,0.03758524739904621,-0.9796943833961574,0.3024009659801218,0.030932367353211532,0.0
1337,0.10956835653785943,0.8468049978619554,-0.13249953277034332,0.5033487306602122,0.3141480068715172,0.019185326461816088,0.0
1338,0.3353215319872366,0.3883385011016166,0.401556469289723,-0.7586205116653875,0.3083035177510301,0.025029815582303216,0.0
1339,-0.36672776352742054,0.018934504944699757,0.507372294855104,0.7795675637134608,0.316650163190311,0.01668317014302234,0.0
1340,0.49187151539422225,0.7876064848819221,-0.37090245081618056,0.01303108952793228,0.32408281950726237,0.00925051382607095,0.0
1341,0.617662961477084,0.5349087927131057,-0.5047502108073078,-0.27855389817330567,0.3002120917784409,0.03312124155489243,0.0
1342,-0.30894309355263333,-0.5931462757211268,-0.659391550235943,-0.34341584707425155,0.30070666417933856,0.03262666915399476,0.0
1343,-0.638609212989892,-0.23386951571051612,0.12558139552791664,-0.722296778203406,0.2980540741616237,0.0352792591717096,0.0
1344,0.3182237408805969,-0.511011759094907,-0.3231283869011614,-0.7301976981512204,0.31300791437947106,0.02032541895386225,0.0
1345,0.5741320111481042,0.5573970194946883,-0.1306127581188864,0.5853386232344903,0.29967817964217897,0.03365515369115435,0.0
1346,-0.23504680661205365,0.8682301308800215,-0.4204276841355094,0.11903781309310346,0.30237947266605847,0.030953860667274846,0.0
1347,0.4709438061085056,0.563632302574343,0.20277362318262362,-0.6476213528939342,0.32249863562102765,0.010834697712305663,0.0
1348,-0.3297575492874618,-0.13787262736448022,-0.6716330364138008,-0.6489685367636251,0.3031319149365896,0.03020141839674373,0.0
