probe_id,sigma_max,sigma_second,sigma_minimum,target_gap,f0,f1,f2,f3
171,0.33101812450262147,0.33101812450262097,0.05443907550276477,0.0023152088307118457,0.010178013445138252,-0.010553884402787771,0.9864586588064332,-0.16335341451018456
172,0.2944310407382665,0.2944310407382665,0.06456540515055637,0.038902292595066834,0.9455035277132596,-0.31987545479805224,-0.05154475745992292,0.03234053923357479
173,0.3272986968300251,0.3272986968300251,0.03598188334492694,0.0060346365033082106,0.7753639097379166,-0.30995089745700166,-0.16899249069915975,0.5236246620708631
174,0.30487888337529234,0.30487888337529195,0.05396599632240551,0.028454449958040973,0.03404554244320113,-0.28461085301879563,0.8422141588805416,-0.45663209913978187
175,0.32620690188168694,0.32620690188168683,0.0030028876353096518,0.007126431451646376,0.2736204677156301,0.2664884723709639,-0.892720100616602,0.2390952858078842
176,0.33141024983743733,0.33141024983743733,0.045411741770898344,0.001923083495895983,-0.07927723258363033,0.3776492027860559,0.7801365862874123,0.4924257373094548
177,0.28381088394543647,0.2838108839454364,0.04693935256062707,0.04952244938789685,-0.10011547770463337,-0.611446751843501,0.7763816116832664,-0.11550477836046068
178,0.3169117579797166,0.3169117579797165,0.011085814417985548,0.016421575353616713,-0.4014390162631029,0.14374198226458731,0.6826516402273463,-0.5934405588188871
179,0.2963868764411373,0.29638687644113715,0.04183447420521745,0.036946456892196,-0.499138103344018,-0.08660943261969963,0.5321223537169744,0.6783846701143367
180,0.28820141652889036,0.28820141652889036,0.043901014015864194,0.04513191680444295,0.26229973966970577,0.8427564996942764,-0.13692874490845444,-0.4496786047946366
