probe_id,point_norm_squared,direct_determinant,predicted_determinant,absolute_residual
664,4.894583556973478,0.0012945579715216461,0.0012627429538972616,3.1815017624384516e-05
665,8.15577660495558,0.014777347960923441,0.01353990093773447,0.0012374470231889707
666,1.9552437117860064,2.1146748245386198e-06,1.8518286471738773e-06,2.628461773647425e-07
667,4.385924889633575,2.343089398843698e-05,-2.8720899812800743e-05,5.215179380123772e-05
668,2.7937501932922535,1.1341792677177724e-05,8.757285434292793e-06,2.5845072428849303e-06
669,4.301780744464244,4.316120041130047e-06,-4.64002542987157e-05,5.071637433984575e-05
670,8.020149556987372,0.0002214378972908975,-0.0018689239021528919,0.0020903617994437896
671,5.734533202281726,0.0009968075077362887,0.0008211640267302155,0.00017564348100607325
672,2.063116728240219,5.751672203088703e-07,5.3342871254462023e-08,5.218243490544083e-07
673,5.331551623772038,0.001508799723031181,0.0014233382356715113,8.546148735966977e-05
674,2.826329045467095,2.4711738343311855e-05,2.252588506326682e-05,2.185853280045034e-06
675,3.024987597494559,4.76093427694325e-06,-4.925899284441776e-07,5.253524205387427e-06
676,3.9134805797981866,1.1366719414411636e-05,-1.5188814060638068e-05,2.6555533475049704e-05
677,7.085874485586146,0.005188353224666097,0.004637257471716943,0.0005510957529491541
678,2.545192822544281,4.0917687277851555e-07,-1.708077220454499e-06,2.1172540932330144e-06
679,0.8033784164833484,1.8454266132464518e-08,1.763354352420042e-08,8.207226082640989e-10
680,8.015967018056859,0.0009942743526194825,-0.0009395908330836622,0.0019338651857031446
681,3.144347044501999,3.2092259674366384e-05,2.7496769846779582e-05,4.595489827586802e-06
682,2.160536026283812,5.7231446889234495e-06,5.314788636397597e-06,4.083560525258529e-07
683,3.5672495120315277,1.086905514075459e-05,-3.6459936974910384e-06,1.4515048838245628e-05
684,13.552797728372466,0.002046572403643222,-0.04848522973589289,0.05053180213953611
685,3.66402725066342,0.00012026673576643843,0.0001107323286318402,9.534407134598232e-06
