row,column,row_monomial,column_monomial,projector_entry,best_rational_entry
49,36,f1*f3^4,f1^4*f2,0.02687260091030179,0.026872600660655298
49,37,f1*f3^4,f1^4*f3,0.00737800776514175,0.007378007813472019
49,38,f1*f3^4,f1^3*f2^2,0.019984452756937804,0.01998445293774697
49,39,f1*f3^4,f1^3*f2*f3,0.015299266711599644,0.015299266710177756
49,40,f1*f3^4,f1^3*f3^2,0.04228122758129949,0.04228122919230847
49,41,f1*f3^4,f1^2*f2^3,0.03433749544608406,0.03433749545399442
49,42,f1*f3^4,f1^2*f2^2*f3,0.032848059211763224,0.032848059313087666
49,43,f1*f3^4,f1^2*f2*f3^2,0.04054590578896938,0.04054590570719603
49,44,f1*f3^4,f1^2*f3^3,-0.009252016630764602,-0.009252016621852847
49,45,f1*f3^4,f1*f2^4,0.07075702273466303,0.07075702283914828
49,46,f1*f3^4,f1*f2^3*f3,0.05748243648453462,0.05748243639588023
49,47,f1*f3^4,f1*f2^2*f3^2,0.06683648745798403,0.066836487142164
49,48,f1*f3^4,f1*f2*f3^3,0.04719656957400214,0.047196569477490555
49,49,f1*f3^4,f1*f3^4,0.15652419030700715,0.15652419042249552
50,0,f2^5,f0^5,-1.816741601034666e-08,0.0
50,1,f2^5,f0^4*f1,1.3480138153171529e-08,0.0
50,2,f2^5,f0^4*f2,-1.629640435238607e-08,0.0
50,3,f2^5,f0^4*f3,1.4723019071139387e-08,0.0
50,4,f2^5,f0^3*f1^2,6.602207565976147e-09,0.0
50,5,f2^5,f0^3*f1*f2,5.839750207240907e-09,0.0
50,6,f2^5,f0^3*f1*f3,-3.1331103256133998e-09,0.0
50,7,f2^5,f0^3*f2^2,-3.7367768268857945e-08,0.0
50,8,f2^5,f0^3*f2*f3,8.035903315744058e-09,0.0
50,9,f2^5,f0^3*f3^2,5.053625323516955e-09,0.0
50,10,f2^5,f0^2*f1^3,-5.46730508296439e-09,0.0
50,11,f2^5,f0^2*f1^2*f2,3.824333605607294e-08,0.0
50,12,f2^5,f0^2*f1^2*f3,1.5965211594725872e-08,0.0
50,13,f2^5,f0^2*f1*f2^2,5.178246091657776e-08,0.0
50,14,f2^5,f0^2*f1*f2*f3,7.271209858054126e-09,0.0
50,15,f2^5,f0^2*f1*f3^2,2.3465153110552323e-08,0.0
50,16,f2^5,f0^2*f2^3,4.635426621946639e-08,0.0
50,17,f2^5,f0^2*f2^2*f3,9.812825128218035e-08,0.0
50,18,f2^5,f0^2*f2*f3^2,4.6913880806157745e-08,0.0
50,19,f2^5,f0^2*f3^3,1.755119192445393e-08,0.0
50,20,f2^5,f0*f1^4,5.11617745369257e-09,0.0
50,21,f2^5,f0*f1^3*f2,-2.3742176672289477e-09,0.0
50,22,f2^5,f0*f1^3*f3,-2.215048962643e-09,0.0
50,23,f2^5,f0*f1^2*f2^2,3.6107033233982162e-09,0.0
50,24,f2^5,f0*f1^2*f2*f3,-1.6659121688146256e-09,0.0
50,25,f2^5,f0*f1^2*f3^2,-1.5060794555697653e-09,0.0
50,26,f2^5,f0*f1*f2^3,7.988687700384587e-09,0.0
50,27,f2^5,f0*f1*f2^2*f3,7.895145358924317e-09,0.0
50,28,f2^5,f0*f1*f2*f3^2,8.432986569813608e-09,0.0
50,29,f2^5,f0*f1*f3^3,-1.1594288276563714e-08,0.0
50,30,f2^5,f0*f2^4,5.7346581325373737e-08,0.0
50,31,f2^5,f0*f2^3*f3,4.69135607330933e-09,0.0
50,32,f2^5,f0*f2^2*f3^2,8.156051755680376e-09,0.0
50,33,f2^5,f0*f2*f3^3,2.6952018284824087e-10,0.0
50,34,f2^5,f0*f3^4,8.618824910022456e-09,0.0
50,35,f2^5,f1^5,-1.4103252430428367e-09,0.0
50,36,f2^5,f1^4*f2,3.1719884072891563e-09,0.0
50,37,f2^5,f1^4*f3,-3.4519606059478326e-09,0.0
50,38,f2^5,f1^3*f2^2,2.4159947730616142e-08,0.0
50,39,f2^5,f1^3*f2*f3,-4.808487627219538e-08,0.0
50,40,f2^5,f1^3*f3^2,1.3196944042214978e-08,0.0
50,41,f2^5,f1^2*f2^3,9.236277149148587e-08,0.0
50,42,f2^5,f1^2*f2^2*f3,1.8428236424153747e-08,0.0
50,43,f2^5,f1^2*f2*f3^2,3.430009743937529e-08,0.0
50,44,f2^5,f1^2*f3^3,2.7839946084304735e-08,0.0
50,45,f2^5,f1*f2^4,-5.6416441948794114e-08,0.0
50,46,f2^5,f1*f2^3*f3,-1.0876855091179269e-07,0.0
50,47,f2^5,f1*f2^2*f3^2,4.1181892105995105e-09,0.0
50,48,f2^5,f1*f2*f3^3,-3.096827858840057e-08,0.0
50,49,f2^5,f1*f3^4,3.518658763621564e-08,0.0
50,50,f2^5,f2^5,0.9999999999999369,1.0
51,0,f2^4*f3,f0^5,0.01000459364073412,0.010004593374337602
51,1,f2^4*f3,f0^4*f1,0.0305933541684745,0.030593354182137666
51,2,f2^4*f3,f0^4*f2,-0.13003553837254625,-0.13003553848531002
51,3,f2^4*f3,f0^4*f3,0.05478015436253886,0.05478015433217671
51,4,f2^4*f3,f0^3*f1^2,0.002123191907956053,0.0021231917872141857
51,5,f2^4*f3,f0^3*f1*f2,-0.008618460126530668,-0.008618459851220344
51,6,f2^4*f3,f0^3*f1*f3,0.005285807029852932,0.005285806920673597
51,7,f2^4*f3,f0^3*f2^2,0.02176522264676122,0.021765222663548512
51,8,f2^4*f3,f0^3*f2*f3,-0.024097223941212845,-0.024097223832826958
51,9,f2^4*f3,f0^3*f3^2,0.018646662219557755,0.018646662196865234
51,10,f2^4*f3,f0^2*f1^3,-0.014294821783891815,-0.014294821846001275
51,11,f2^4*f3,f0^2*f1^2*f2,-0.0055727071447205815,-0.005572707109659731
51,12,f2^4*f3,f0^2*f1^2*f3,0.0019608429105971016,0.0019608430128128366
51,13,f2^4*f3,f0^2*f1*f2^2,0.04268434005944742,0.0426843402946073
51,14,f2^4*f3,f0^2*f1*f2*f3,-0.022178847334539314,-0.022178847455492767
51,15,f2^4*f3,f0^2*f1*f3^2,0.01950751286742029,0.01950751192409433
51,16,f2^4*f3,f0^2*f2^3,-0.14784002588213097,-0.14784002597244486
51,17,f2^4*f3,f0^2*f2^2*f3,0.07659333937520939,0.07659333930001413
51,18,f2^4*f3,f0^2*f2*f3^2,-0.03437375472839545,-0.03437375481471643
51,19,f2^4*f3,f0^2*f3^3,0.009506077442109592,0.009506077532052737
51,20,f2^4*f3,f0*f1^4,-0.007012965672043235,-0.007012965832178097
51,21,f2^4*f3,f0*f1^3*f2,-0.0033666265913835734,-0.0033666266604284057
51,22,f2^4*f3,f0*f1^3*f3,-0.0041773794772404895,-0.004177377892030848
51,23,f2^4*f3,f0*f1^2*f2^2,-0.0005081219978660757,-0.0005081220127983232
51,24,f2^4*f3,f0*f1^2*f2*f3,-0.008731954026805953,-0.008731953961812255
51,25,f2^4*f3,f0*f1^2*f3^2,-0.0024076920056111052,-0.002407691942152033
51,26,f2^4*f3,f0*f1*f2^3,-0.025451498197485524,-0.025451498189709817
51,27,f2^4*f3,f0*f1*f2^2*f3,0.0013712263836863725,0.0013712263629326552
51,28,f2^4*f3,f0*f1*f2*f3^2,-0.01777966538455941,-0.017779665296939924
51,29,f2^4*f3,f0*f1*f3^3,-0.005979116901795718,-0.005979116840692994
51,30,f2^4*f3,f0*f2^4,0.02233604134280681,0.022336041246205248
51,31,f2^4*f3,f0*f2^3*f3,-0.052290864204907424,-0.05229086444556058
51,32,f2^4*f3,f0*f2^2*f3^2,0.006863533651459502,0.006863533746788801
51,33,f2^4*f3,f0*f2*f3^3,-0.029530969672798658,-0.029530969618216694
51,34,f2^4*f3,f0*f3^4,0.0024548080433949597,0.00245480690221857
51,35,f2^4*f3,f1^5,-0.022452523509068366,-0.02245252354342454
51,36,f2^4*f3,f1^4*f2,0.02085199335781435,0.02085199327456434
51,37,f2^4*f3,f1^4*f3,0.012075624223717578,0.012075624261897415
51,38,f2^4*f3,f1^3*f2^2,0.031573807964007404,0.03157380784462648
51,39,f2^4*f3,f1^3*f2*f3,0.025535645556565456,0.025535645788810346
51,40,f2^4*f3,f1^3*f3^2,0.0312636080040953,0.031263608043679725
51,41,f2^4*f3,f1^2*f2^3,0.03967674734606745,0.03967674730291007
51,42,f2^4*f3,f1^2*f2^2*f3,0.05763618858256424,0.0576361892260312
51,43,f2^4*f3,f1^2*f2*f3^2,0.04565325420772069,0.045653254353845686
51,44,f2^4*f3,f1^2*f3^3,0.039714104462780675,0.039714104559340595
51,45,f2^4*f3,f1*f2^4,0.1432443410596808,0.1432443406760735
51,46,f2^4*f3,f1*f2^3*f3,0.06834738537704828,0.06834738564475618
51,47,f2^4*f3,f1*f2^2*f3^2,0.10428034791493804,0.10428034811643042
51,48,f2^4*f3,f1*f2*f3^3,0.0828466008272023,0.08284660083952018
51,49,f2^4*f3,f1*f3^4,0.12398823991466981,0.12398823999128888
51,50,f2^4*f3,f2^5,-4.210336749576417e-08,0.0
51,51,f2^4*f3,f2^4*f3,0.2542617317741142,0.2542617317334235
52,0,f2^3*f3^2,f0^5,-0.015877557931170568,-0.01587755837493508
52,1,f2^3*f3^2,f0^4*f1,-0.024431217013732475,-0.024431216931216932
52,2,f2^3*f3^2,f0^4*f2,0.0994042819370037,0.0994042818129077
52,3,f2^3*f3^2,f0^4*f3,-0.009529286008604391,-0.009529286125030807
52,4,f2^3*f3^2,f0^3*f1^2,-0.0033640637985998,-0.003364063882292685
52,5,f2^3*f3^2,f0^3*f1*f2,0.007501749580182721,0.007501749475157453
52,6,f2^3*f3^2,f0^3*f1*f3,-0.004519547092499187,-0.004519547040952118
52,7,f2^3*f3^2,f0^3*f2^2,-0.019020316572350433,-0.019020316589804312
52,8,f2^3*f3^2,f0^3*f2*f3,0.01872449219892533,0.01872449208413688
52,9,f2^3*f3^2,f0^3*f3^2,-0.0074135729897478455,-0.007413573053659619
52,10,f2^3*f3^2,f0^2*f1^3,0.039723395561462316,0.039723395291965925
52,11,f2^3*f3^2,f0^2*f1^2*f2,-0.005246933482439629,-0.005246933823047157
52,12,f2^3*f3^2,f0^2*f1^2*f3,0.01316107718409257,0.013161077071912287
52,13,f2^3*f3^2,f0^2*f1*f2^2,-0.03542967030197677,-0.035429670311761544
52,14,f2^3*f3^2,f0^2*f1*f2*f3,0.02790327137747938,0.027903271348473237
52,15,f2^3*f3^2,f0^2*f1*f3^2,-0.038145127831256724,-0.03814512790048784
52,16,f2^3*f3^2,f0^2*f2^3,0.13401741729555713,0.1340174173241683
52,17,f2^3*f3^2,f0^2*f2^2*f3,-0.06131288556718696,-0.061312885501323904
52,18,f2^3*f3^2,f0^2*f2*f3^2,0.023055231424595465,0.023055231327018623
52,19,f2^3*f3^2,f0^2*f3^3,0.03429798405351914,0.03429798392460144
52,20,f2^3*f3^2,f0*f1^4,0.011591315801516794,0.011591315895836942
52,21,f2^3*f3^2,f0*f1^3*f2,-0.002812028017466066,-0.002812029010428784
52,22,f2^3*f3^2,f0*f1^3*f3,0.0012802267813406042,0.0012802261391452185
52,23,f2^3*f3^2,f0*f1^2*f2^2,-0.010557769411234479,-0.01055776892430279
52,24,f2^3*f3^2,f0*f1^2*f2*f3,-0.004286483277746946,-0.004286483356864976
52,25,f2^3*f3^2,f0*f1^2*f3^2,-0.0024144279879029194,-0.002414428036631019
52,26,f2^3*f3^2,f0*f1*f2^3,0.001586277913546774,0.0015862778252305333
52,27,f2^3*f3^2,f0*f1*f2^2*f3,-0.021619334386475283,-0.021619334495229844
52,28,f2^3*f3^2,f0*f1*f2*f3^2,-0.0026641800433642045,-0.0026641800985746636
52,29,f2^3*f3^2,f0*f1*f3^3,-0.030051413137935582,-0.030051413261242124
52,30,f2^3*f3^2,f0*f2^4,-0.05684043681346822,-0.05684043697288731
52,31,f2^3*f3^2,f0*f2^3*f3,0.009290835406790715,0.009290835369619506
52,32,f2^3*f3^2,f0*f2^2*f3^2,-0.03932123420058598,-0.03932123391582851
52,33,f2^3*f3^2,f0*f2*f3^3,-0.007836266601558417,-0.007836266624193677
52,34,f2^3*f3^2,f0*f3^4,0.019838413014167392,0.019838412926965844
52,35,f2^3*f3^2,f1^5,-0.007410482346716953,-0.007410482296327045
52,36,f2^3*f3^2,f1^4*f2,-0.013980817048953901,-0.013980817018509487
52,37,f2^3*f3^2,f1^4*f3,-0.005915835026059227,-0.005915834875142888
52,38,f2^3*f3^2,f1^3*f2^2,0.030039913277593,0.030039913171346546
52,39,f2^3*f3^2,f1^3*f2*f3,0.03129745191101479,0.03129745233676396
52,40,f2^3*f3^2,f1^3*f3^2,0.011175948387921205,0.011175948427654651
52,41,f2^3*f3^2,f1^2*f2^3,0.07076637167116476,0.0707663717187929
52,42,f2^3*f3^2,f1^2*f2^2*f3,0.052289992573780295,0.05228999273750101
52,43,f2^3*f3^2,f1^2*f2*f3^2,0.0516519893636244,0.051651989257385546
52,44,f2^3*f3^2,f1^2*f3^3,0.05880615399589783,0.05880615384615385
52,45,f2^3*f3^2,f1*f2^4,0.06814242445292841,0.06814242455883888
52,46,f2^3*f3^2,f1*f2^3*f3,0.1287494340022947,0.12874943388338578
52,47,f2^3*f3^2,f1*f2^2*f3^2,0.09029765325793906,0.09029765311963366
52,48,f2^3*f3^2,f1*f2*f3^3,0.12149997960604379,0.1214999796805787
52,49,f2^3*f3^2,f1*f3^4,0.10301679360398618,0.10301679373844322
52,50,f2^3*f3^2,f2^5,5.578521791923884e-08,0.0
52,51,f2^3*f3^2,f2^4*f3,0.11774831981683978,0.11774831979548922
52,52,f2^3*f3^2,f2^3*f3^2,0.22494268919686575,0.2249426893286852
53,0,f2^2*f3^3,f0^5,0.0054644995152624345,0.00546448087431694
53,1,f2^2*f3^3,f0^4*f1,-0.0024078427748485324,-0.002407842687611076
53,2,f2^2*f3^3,f0^4*f2,-0.017401109060839214,-0.017401108928384614
53,3,f2^2*f3^3,f0^4*f3,0.035754970019276924,0.03575497005107853
53,4,f2^2*f3^3,f0^3*f1^2,-0.005086647289692536,-0.005086647278589245
53,5,f2^2*f3^3,f0^3*f1*f2,-0.00638291272888574,-0.006382912797843443
53,6,f2^2*f3^3,f0^3*f1*f3,0.006453558118053127,0.006453557830800666
53,7,f2^2*f3^3,f0^3*f2^2,0.021426337620989253,0.02142633719111667
53,8,f2^2*f3^3,f0^3*f2*f3,-0.011398358737734407,-0.01139835891097607
53,9,f2^2*f3^3,f0^3*f3^2,0.006973377857341265,0.006973377808546793
53,10,f2^2*f3^3,f0^2*f1^3,0.013045900759660709,0.013045900820412319
53,11,f2^2*f3^3,f0^2*f1^2*f2,-0.007592766972256327,-0.007592766953960551
53,12,f2^2*f3^3,f0^2*f1^2*f3,0.01173842325398939,0.01173842324952478
53,13,f2^2*f3^3,f0^2*f1*f2^2,0.0038324319551662394,0.003832431955422765
53,14,f2^2*f3^3,f0^2*f1*f2*f3,0.0038319473962157994,0.003831947379856598
53,15,f2^2*f3^3,f0^2*f1*f3^2,-0.015521789199893056,-0.015521789120093785
53,16,f2^2*f3^3,f0^2*f2^3,-0.007622426063983334,-0.007622425908124721
53,17,f2^2*f3^3,f0^2*f2^2*f3,0.010406355336557978,0.010406355491256123
53,18,f2^2*f3^3,f0^2*f2*f3^2,-0.01070344229519183,-0.010703442071581186
53,19,f2^2*f3^3,f0^2*f3^3,0.034509725989409046,0.03450972603249873
53,20,f2^2*f3^3,f0*f1^4,-0.0026599388283442367,-0.0026599388099913237
53,21,f2^2*f3^3,f0*f1^3*f2,-0.0026369855499844687,-0.0026369855760066084
53,22,f2^2*f3^3,f0*f1^3*f3,0.00017005017175433063,0.00017005023022185014
53,23,f2^2*f3^3,f0*f1^2*f2^2,-0.003750310677814199,-0.0037503106432008678
53,24,f2^2*f3^3,f0*f1^2*f2*f3,-0.006706339747154906,-0.0067063397018995155
53,25,f2^2*f3^3,f0*f1^2*f3^2,-0.002643069422709491,-0.002643069343567298
53,26,f2^2*f3^3,f0*f1*f2^3,-0.017356776976744186,-0.01735677699823527
53,27,f2^2*f3^3,f0*f1*f2^2*f3,-0.006163039279151811,-0.006163039265935769
53,28,f2^2*f3^3,f0*f1*f2*f3^2,-0.011370347374619236,-0.011370347015784365
53,29,f2^2*f3^3,f0*f1*f3^3,-0.015378192950561937,-0.01537819297770557
53,30,f2^2*f3^3,f0*f2^4,0.00639159802006144,0.0063915978994748684
53,31,f2^2*f3^3,f0*f2^3*f3,-0.031093206740353624,-0.03109320675369017
53,32,f2^2*f3^3,f0*f2^2*f3^2,-0.009592375307724232,-0.009592375396686831
53,33,f2^2*f3^3,f0*f2*f3^3,-0.02056411337383963,-0.02056411342795751
53,34,f2^2*f3^3,f0*f3^4,0.012107947623743523,0.012107947471989077
53,35,f2^2*f3^3,f1^5,-0.012854244357589579,-0.01285424438772171
53,36,f2^2*f3^3,f1^4*f2,0.0010982024689226658,0.0010982024160453153
53,37,f2^2*f3^3,f1^4*f3,0.0031735440156397884,0.003173544363926705
53,38,f2^2*f3^3,f1^3*f2^2,0.028901434598842757,0.028901434712798466
53,39,f2^2*f3^3,f1^3*f2*f3,0.026921992588750988,0.02692199267045226
53,40,f2^2*f3^3,f1^3*f3^2,0.016859812067987125,0.016859812129875435
53,41,f2^2*f3^3,f1^2*f2^3,0.050722520699142716,0.0507225206193676
53,42,f2^2*f3^3,f1^2*f2^2*f3,0.05195905225519042,0.05195905229786307
53,43,f2^2*f3^3,f1^2*f2*f3^2,0.043916592942899346,0.04391659289859349
53,44,f2^2*f3^3,f1^2*f3^3,0.050809800997165894,0.05080980092656879
53,45,f2^2*f3^3,f1*f2^4,0.10006936908716964,0.10006936909695666
53,46,f2^2*f3^3,f1*f2^3*f3,0.09061426231265894,0.09061426246307794
53,47,f2^2*f3^3,f1*f2^2*f3^2,0.09107069096610497,0.09107069088541993
53,48,f2^2*f3^3,f1*f2*f3^3,0.09608936779267273,0.09608936772020149
53,49,f2^2*f3^3,f1*f3^4,0.09637666378743391,0.09637666371902139
53,50,f2^2*f3^3,f2^5,3.110399732206952e-08,0.0
53,51,f2^2*f3^3,f2^4*f3,0.17733756056538746,0.1773375610662976
53,52,f2^2*f3^3,f2^3*f3^2,0.1565991197941902,0.15659911979494123
53,53,f2^2*f3^3,f2^2*f3^3,0.1588195085925835,0.1588195086647099
54,0,f2*f3^4,f0^5,0.001984693037010037,0.0019846930548147413
54,1,f2*f3^4,f0^4*f1,0.03836547244334579,0.03836547241768276
54,2,f2*f3^4,f0^4*f2,0.04091033592773672,0.040910335898010505
54,3,f2*f3^4,f0^4*f3,-0.10114360511607076,-0.10114360503786984
54,4,f2*f3^4,f0^3*f1^2,0.005451476305593403,0.0054514763262030605
54,5,f2*f3^4,f0^3*f1*f2,-0.00033205150172679594,-0.00033205154296854077
54,6,f2*f3^4,f0^3*f1*f3,0.007402640352636827,0.007402639201802382
54,7,f2*f3^4,f0^3*f2^2,-0.010009897560856245,-0.010009897656194198
54,8,f2*f3^4,f0^3*f2*f3,0.01168704645963529,0.011687046856400823
54,9,f2*f3^4,f0^3*f3^2,-0.03493863454671988,-0.03493863449563267
54,10,f2*f3^4,f0^2*f1^3,0.0025356961159740507,0.0025356959579798956
54,11,f2*f3^4,f0^2*f1^2*f2,0.014155907604985172,0.014155907682729793
54,12,f2*f3^4,f0^2*f1^2*f3,-0.032993863800391585,-0.032993863848106146
54,13,f2*f3^4,f0^2*f1*f2^2,-0.0007856812359058275,-0.0007856812286762886
54,14,f2*f3^4,f0^2*f1*f2*f3,-0.011736209938136821,-0.011736209953304867
54,15,f2*f3^4,f0^2*f1*f3^2,0.05752237268437204,0.057522372938594024
54,16,f2*f3^4,f0^2*f2^3,0.019033266126042534,0.019033266354096898
54,17,f2*f3^4,f0^2*f2^2*f3,-0.013630163628430269,-0.013630163480526883
54,18,f2*f3^4,f0^2*f2*f3^2,0.03264281687466715,0.03264281868148615
54,19,f2*f3^4,f0^2*f3^3,-0.10441539375623897,-0.10441539385046356
54,20,f2*f3^4,f0*f1^4,0.00618121826139658,0.006181218284711926
54,21,f2*f3^4,f0*f1^3*f2,-0.004798219309490139,-0.004798219368021601
54,22,f2*f3^4,f0*f1^3*f3,0.0012524982612308316,0.0012524983344437042
54,23,f2*f3^4,f0*f1^2*f2^2,-0.005440944804905561,-0.005440945455302061
54,24,f2*f3^4,f0*f1^2*f2*f3,-0.0006088614382453633,-0.0006088612733006525
54,25,f2*f3^4,f0*f1^2*f3^2,-0.018251783627653978,-0.018251783757783063
54,26,f2*f3^4,f0*f1*f2^3,-0.004442852646108644,-0.004442852826303479
54,27,f2*f3^4,f0*f1*f2^2*f3,-0.008470578258387188,-0.008470578368574993
54,28,f2*f3^4,f0*f1*f2*f3^2,-0.012003532906721525,-0.012003532812332726
54,29,f2*f3^4,f0*f1*f3^3,0.026115073156525725,0.026115073208255648
54,30,f2*f3^4,f0*f2^4,-0.026288821753540303,-0.026288821785289736
54,31,f2*f3^4,f0*f2^3*f3,-0.005807701097900003,-0.005807700580770058
54,32,f2*f3^4,f0*f2^2*f3^2,-0.021349956449576234,-0.021349956375027596
54,33,f2*f3^4,f0*f2*f3^3,0.002022850333007184,0.0020228502977771247
54,34,f2*f3^4,f0*f3^4,-0.09658179612533163,-0.09658179631114676
54,35,f2*f3^4,f1^5,-0.012773769730416315,-0.01277376981356502
54,36,f2*f3^4,f1^4*f2,0.019350124115711322,0.01935012412909426
54,37,f2*f3^4,f1^4*f3,-0.0009146630916794644,-0.000914663118882448
54,38,f2*f3^4,f1^3*f2^2,0.021748233643301907,0.021748233800267462
54,39,f2*f3^4,f1^3*f2*f3,0.015712227289637556,0.01571222714415328
54,40,f2*f3^4,f1^3*f3^2,0.03941227673242583,0.03941227674591771
54,41,f2*f3^4,f1^2*f2^3,0.0427148787196258,0.04271487875144613
54,42,f2*f3^4,f1^2*f2^2*f3,0.03590827169230792,0.03590827170467963
54,43,f2*f3^4,f1^2*f2*f3^2,0.04872509589895675,0.04872509548879942
54,44,f2*f3^4,f1^2*f3^3,0.005138543879033819,0.00513854399724633
54,45,f2*f3^4,f1*f2^4,0.06804974331062873,0.0680497434456652
54,46,f2*f3^4,f1*f2^3*f3,0.07257319276019285,0.0725731927584324
54,47,f2*f3^4,f1*f2^2*f3^2,0.07008008392201263,0.07008008402258106
54,48,f2*f3^4,f1*f2*f3^3,0.04435301405129906,0.0443530142161144
54,49,f2*f3^4,f1*f3^4,0.0985880354182409,0.09858803515735753
54,50,f2*f3^4,f2^5,-1.1631303583673924e-09,0.0
54,51,f2*f3^4,f2^4*f3,0.11842324014639424,0.11842324027750488
54,52,f2*f3^4,f2^3*f3^2,0.13302645764928747,0.13302645777273908
54,53,f2*f3^4,f2^2*f3^3,0.1147105969635525,0.11471059700199289
54,54,f2*f3^4,f2*f3^4,0.17854458188997116,0.17854458193593153
55,0,f3^5,f0^5,0.01646072011218662,0.01646072026894838
55,1,f3^5,f0^4*f1,0.004200953771956413,0.00420095386364198
55,2,f3^5,f0^4*f2,-0.00498916729665533,-0.004989167251533368
55,3,f3^5,f0^4*f3,0.00035058285143293343,0.00035058284397811363
55,4,f3^5,f0^3*f1^2,0.0011616852416148494,0.0011616855000528038
55,5,f3^5,f0^3*f1*f2,0.006839306221258786,0.006839306247604446
55,6,f3^5,f0^3*f1*f3,-0.015682608359762387,-0.01568260837596244
55,7,f3^5,f0^3*f2^2,-0.002956971659108875,-0.002956971713086774
55,8,f3^5,f0^3*f2*f3,-0.005324448784128589,-0.00532444887283597
55,9,f3^5,f0^3*f3^2,0.02477923373053937,0.024779233839288522
55,10,f3^5,f0^2*f1^3,-0.0009938046828471417,-0.000993804579958979
55,11,f3^5,f0^2*f1^2*f2,0.00020670047762024794,0.0002067005425889243
55,12,f3^5,f0^2*f1^2*f3,-0.0002499419338578141,-0.000249941977755164
55,13,f3^5,f0^2*f1*f2^2,0.0015268032175835317,0.0015268032556834128
55,14,f3^5,f0^2*f1*f2*f3,-0.0006006241952764456,-0.0006006241268100331
55,15,f3^5,f0^2*f1*f3^2,-0.003423501791546325,-0.0034235016153141423
55,16,f3^5,f0^2*f2^3,-0.006192705378820808,-0.006192705285742149
55,17,f3^5,f0^2*f2^2*f3,0.0029461466789208837,0.0029461466625161203
55,18,f3^5,f0^2*f2*f3^2,-0.001155245370608951,-0.001155245305279717
55,19,f3^5,f0^2*f3^3,0.015270935506089447,0.015270935960591134
55,20,f3^5,f0*f1^4,-0.007951001648265746,-0.007951001601438485
55,21,f3^5,f0*f1^3*f2,0.003943107272594904,0.003943106604703563
55,22,f3^5,f0*f1^3*f3,-0.005006633944459796,-0.005006634049257816
55,23,f3^5,f0*f1^2*f2^2,-0.0001606405359510752,-0.00016064058522600894
55,24,f3^5,f0*f1^2*f2*f3,-0.002766622817635462,-0.002766622965035254
55,25,f3^5,f0*f1^2*f3^2,0.005732469206106161,0.005732469173354547
55,26,f3^5,f0*f1*f2^3,0.0015502039814756184,0.0015502040025406122
55,27,f3^5,f0*f1*f2^2*f3,-0.0007250991392168272,-0.0007250990379173741
55,28,f3^5,f0*f1*f2*f3^2,0.0071739667121463865,0.0071739661348095085
55,29,f3^5,f0*f1*f3^3,0.0007568158013641021,0.0007568157417674287
55,30,f3^5,f0*f2^4,-0.003673178224589717,-0.0036731782098568676
55,31,f3^5,f0*f2^3*f3,0.0007077686424185727,0.0007077687269170882
55,32,f3^5,f0*f2^2*f3^2,-0.0008069369561970723,-0.0008069369221511024
55,33,f3^5,f0*f2*f3^3,-0.02101064842234709,-0.0210106484485325
55,34,f3^5,f0*f3^4,-0.053419910628048684,-0.05341991061597254
55,35,f3^5,f1^5,0.0008361446801577499,0.0008361445088371825
55,36,f3^5,f1^4*f2,0.0016833864763598615,0.0016833864809010907
55,37,f3^5,f1^4*f3,0.002231125711319782,0.002231125775787572
55,38,f3^5,f1^3*f2^2,-0.0005361296148184973,-0.0005361297862986672
55,39,f3^5,f1^3*f2*f3,-0.0010506549142025306,-0.0010506549827871419
55,40,f3^5,f1^3*f3^2,-0.00850511251708697,-0.008505112426589297
55,41,f3^5,f1^2*f2^3,-0.0009288268403943359,-0.0009288269054814651
55,42,f3^5,f1^2*f2^2*f3,0.000687807790477613,0.0006878077034462786
55,43,f3^5,f1^2*f2*f3^2,0.005188200223642466,0.005188200432691815
55,44,f3^5,f1^2*f3^3,0.04018093453385452,0.04018093450748279
55,45,f3^5,f1*f2^4,9.261838232566097e-05,9.261831990367695e-05
55,46,f3^5,f1*f2^3*f3,-0.0029010667834445275,-0.002901066770221806
55,47,f3^5,f1*f2^2*f3^2,-0.006784288883727752,-0.006784288796023219
55,48,f3^5,f1*f2*f3^3,-0.0316501864553423,-0.03165018641595072
55,49,f3^5,f1*f3^4,-0.19326360973903053,-0.1932636095467954
55,50,f3^5,f2^5,4.373018262983116e-09,0.0
55,51,f3^5,f2^4*f3,0.0011400709246669112,0.0011400708597888239
55,52,f3^5,f2^3*f3^2,0.0010692794198332045,0.0010692793554483513
55,53,f3^5,f2^2*f3^3,0.026393926912588413,0.026393926006595913
55,54,f3^5,f2*f3^4,0.15142436616385466,0.15142436610749815
55,55,f3^5,f3^5,0.9256460832412353,0.9256460833806961
